date,type,title,f_concept,recordModified,latLong,f_location,json,f_place,id,place,RELS_EXT_isSequenceNumber_literal_ms,PID,label,collection,text_nodes_HOCR_hlt,_version_,name,recordCreated,location,RELS_EXT_isMemberOf_uri_ms
"",Location,,,2014-03-10T10:00:04.520Z,"-7.55611\,110.83167",Surakarta,"{""pid"":""gn:1625812""\,""type"":""Location""\,""label"":""Surakarta""\,""meta"":{""alternateName"":[""Soerakarta""\,""Solo""\,{""lang"":""de""\,""$"":""Surakarta""}\,{""lang"":""en""\,""$"":""Surakarta""}\,{""lang"":""fr""\,""$"":""Surakarta""}\,{""lang"":""nl""\,""$"":""Surakarta""}\,{""lang"":""pt""\,""$"":""Surakarta""}\,""Surakarta""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":-7.55611\,""longitude"":110.83167\,""name"":""Surakarta""\,""part of"":[{""pid"":""gn:1642669""\,""$"":""Central Java""}\,{""pid"":""gn:1642669""\,""$"":""Central Java""}\,{""pid"":""gn:1643084""\,""$"":""Indonesia""}]\,""population"":555308\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/1625812\\/""}}\,""items"":{""Building"":[{""role"":""located in""\,""pid"":""bt:159""\,""label"":""Kantoor Z.H. Prins Mangkunegoro""\,""place"":{""pid"":""gn:1625812""\,""$"":""Surakarta""}\,""date"":1934}\,{""role"":""located in""\,""pid"":""bt:190""\,""label"":""Pasar Gedeh""\,""place"":{""pid"":""gn:1625812""\,""$"":""Surakarta""}\,""date"":1929}\,{""role"":""located in""\,""pid"":""bt:197""\,""label"":""Paviljoen Prinses Nurul""\,""place"":{""pid"":""gn:1625812""\,""$"":""Surakarta""}\,""date"":1936}\,{""role"":""located in""\,""pid"":""bt:208""\,""label"":""Postkantoor Surakarta""\,""place"":{""pid"":""gn:1625812""\,""$"":""Surakarta""}\,""date"":1956}\,{""role"":""located in""\,""pid"":""bt:211""\,""label"":""Pendopo Z.H. Prins Mangkunegoro""\,""place"":{""pid"":""gn:1625812""\,""$"":""Surakarta""}\,""date"":1923}\,{""role"":""located in""\,""pid"":""bt:219""\,""label"":""Protestantse Kerk Surakarta""\,""place"":{""pid"":""gn:1625812""\,""$"":""Surakarta""}\,""date"":1942}\,{""role"":""located in""\,""pid"":""bt:518""\,""label"":""MULO-Solo""\,""place"":{""pid"":""gn:1625812""\,""$"":""Surakarta""}}]}}",,gn:1625812,,,gn:1625812,Surakarta,collection:geonames,,1754745993855762432,,2014-03-10T10:00:04.405Z,Surakarta,
"",Location,,,2014-09-04T13:46:11.620Z,"51.58472\,5.32654",Gemeente Boxtel,"{""pid"":""gn:2758459""\,""type"":""Location""\,""label"":""Gemeente Boxtel""\,""meta"":{""alternateName"":[""Boxtel""\,""Gemeente Boxtel""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM2""}\,""latitude"":51.58472\,""longitude"":5.32654\,""name"":""Gemeente Boxtel""\,""part of"":[{""pid"":""gn:2749990""\,""$"":""Noord-Brabant""}\,{""pid"":""gn:2749990""\,""$"":""Noord-Brabant""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}]\,""population"":30276\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2758459\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2758460""\,""label"":""Boxtel""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2758460""\,""label"":""Boxtel""\,""subType"":""populated place""}]}}",,gn:2758459,,,gn:2758459,Gemeente Boxtel,collection:geonames,,1754745657840631808,,2014-01-30T11:20:09.671Z,Gemeente Boxtel,
"",Location,,,2014-09-04T13:46:24.795Z,"48.5\,2.5",Île-de-France,"{""pid"":""gn:3012874""\,""type"":""Location""\,""label"":""Île-de-France""\,""meta"":{""alternateName"":{""lang"":""fr""\,""$"":""Région parisienne""}\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM1""}\,""latitude"":48.5\,""longitude"":2.5\,""name"":""Île-de-France""\,""officialName"":[{""lang"":""de""\,""$"":""Île-de-France""}\,{""lang"":""en""\,""$"":""Île-de-France""}\,{""lang"":""fr""\,""$"":""Île-de-France""}\,""Île-de-France""\,{""lang"":""es""\,""$"":""Isla de Francia""}]\,""part of"":[{""pid"":""gn:3017382""\,""$"":""France""}\,{""pid"":""gn:3017382""\,""$"":""France""}]\,""population"":11598866\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/3012874\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2968815""\,""label"":""Paris""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2968815""\,""label"":""Paris""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2988506""\,""label"":""Paris""\,""subType"":""third-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2988507""\,""label"":""Paris""\,""subType"":""capital of a political entity""}\,{""role"":""is part of""\,""pid"":""gn:6455259""\,""label"":""Paris""\,""subType"":""fourth-order administrative division""}]}}",,gn:3012874,,,gn:3012874,Île-de-France,collection:geonames,,1754745657907740672,,2013-11-26T09:50:24.683Z,"Île-de-France,Isla de Francia,Île-de-France",
"",Location,,,2014-09-04T13:46:17.082Z,"51.26783\,4.51253",Arrondissement Antwerpen,"{""pid"":""gn:2803137""\,""type"":""Location""\,""label"":""Arrondissement Antwerpen""\,""meta"":{""alternateName"":[{""lang"":""nl""\,""$"":""Antwerpen""}\,{""lang"":""fr""\,""$"":""Anvers""}\,{""lang"":""nl""\,""$"":""Arrondissement Antwerpen""}\,{""lang"":""fr""\,""$"":""Arrondissement d'Anvers""}]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM3""}\,""latitude"":51.26783\,""longitude"":4.51253\,""name"":""Arrondissement Antwerpen""\,""part of"":[{""pid"":""gn:2802361""\,""$"":""Belgium""}\,{""pid"":""gn:2803136""\,""$"":""Antwerp Province""}\,{""pid"":""gn:2803136""\,""$"":""Antwerp Province""}\,{""pid"":""gn:3337388""\,""$"":""Flanders""}]\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2803137\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2803138""\,""label"":""Antwerp""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2803139""\,""label"":""Antwerpen""\,""subType"":""fourth-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2803139""\,""label"":""Antwerpen""\,""subType"":""fourth-order administrative division""}]}}",,gn:2803137,,,gn:2803137,Arrondissement Antwerpen,collection:geonames,,1754746216213643264,,2013-11-27T08:50:06.859Z,Arrondissement Antwerpen,
"",Location,,,2014-09-04T13:46:04.587Z,"52.22333\,5.17639",Hilversum,"{""pid"":""gn:2754064""\,""type"":""Location""\,""label"":""Hilversum""\,""meta"":{""alternateName"":[{""lang"":""de""\,""$"":""Hilversum""}\,{""lang"":""en""\,""$"":""Hilversum""}\,{""lang"":""fr""\,""$"":""Hilversum""}\,{""lang"":""it""\,""$"":""Hilversum""}\,{""lang"":""nl""\,""$"":""Hilversum""}\,""Hilvertsheim""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":52.22333\,""longitude"":5.17639\,""name"":""Hilversum""\,""part of"":[{""pid"":""gn:2749879""\,""$"":""Noord-Holland""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2754063""\,""$"":""Gemeente Hilversum""}\,{""pid"":""gn:2754063""\,""$"":""Gemeente Hilversum""}]\,""population"":83640\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2754064\\/""}}\,""items"":{""Person"":{""role"":""death place""\,""pid"":""po:277""\,""label"":""Dudok\, W.M.""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",,gn:2754064,,,gn:2754064,Hilversum,collection:geonames,,1754746134567321600,,2014-01-28T14:20:04.220Z,Hilversum,
"",Location,,,2014-09-04T13:46:24.125Z,"48.85341\,2.3488",Paris,"{""pid"":""gn:2988507""\,""type"":""Location""\,""label"":""Paris""\,""meta"":{""alternateName"":[{""lang"":""fr""\,""$"":""Lutèce""}\,{""lang"":""fr""\,""$"":""Paname""}\,{""lang"":""fr""\,""$"":""Pantruche""}\,{""lang"":""it""\,""$"":""Parigi""}\,{""lang"":""nl""\,""$"":""Parijs""}\,{""lang"":""de""\,""$"":""Paris""}\,{""lang"":""pt""\,""$"":""Paris""}\,{""lang"":""fr""\,""$"":""Ville-Lumière""}]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPLC""}\,""latitude"":48.85341\,""longitude"":2.3488\,""name"":""Paris""\,""officialName"":[{""lang"":""en""\,""$"":""Paris""}\,{""lang"":""fr""\,""$"":""Paris""}\,{""lang"":""es""\,""$"":""París""}]\,""part of"":[{""pid"":""gn:2968815""\,""$"":""Paris""}\,{""pid"":""gn:2988506""\,""$"":""Paris""}\,{""pid"":""gn:3012874""\,""$"":""Île-de-France""}\,{""pid"":""gn:3017382""\,""$"":""France""}\,{""pid"":""gn:6455259""\,""$"":""Paris""}\,{""pid"":""gn:6455259""\,""$"":""Paris""}]\,""population"":2138551\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2988507\\/""}}\,""items"":{""Organization"":{""role"":""located in""\,""pid"":""po:76""\,""label"":""Ecole des Beaux Arts""\,""place"":{""pid"":""gn:2988507""\,""$"":""Paris""}\,""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]}}}",,gn:2988507,,,gn:2988507,Paris,collection:geonames,,1754742730610704384,,2013-11-26T09:50:24.624Z,"Paris,Paris,París",
"",Location,,,2014-09-04T13:45:52.874Z,"52\,5.25",Utrecht,"{""pid"":""gn:2745909""\,""type"":""Location""\,""label"":""Utrecht""\,""meta"":{""alternateName"":""Provincie Utrecht""\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM1""}\,""latitude"":52\,""longitude"":5.25\,""name"":""Provincie Utrecht""\,""officialName"":[{""lang"":""fr""\,""$"":""Utrecht""}\,{""lang"":""nl""\,""$"":""Utrecht""}\,""Utrecht""]\,""part of"":[{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}]\,""population"":1170622\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2745909\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2748184""\,""label"":""Gemeente Rhenen""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2748184""\,""label"":""Gemeente Rhenen""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2748185""\,""label"":""Rhenen""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2759820""\,""label"":""Gemeente Amersfoort""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2759820""\,""label"":""Gemeente Amersfoort""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2759821""\,""label"":""Amersfoort""\,""subType"":""populated place""}]}}",,gn:2745909,,,gn:2745909,Utrecht,collection:geonames,,1754743657824518144,,2014-01-30T09:40:06.756Z,"Utrecht,Provincie Utrecht,Utrecht",
"",Location,,,2014-09-04T13:45:40.864Z,"-5\,105",Lampung,"{""pid"":""gn:1638535""\,""type"":""Location""\,""label"":""Lampung""\,""meta"":{""alternateName"":[""Daerah Tingkat I Lampung""\,""Propinsi Lampung""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM1""}\,""latitude"":-5\,""longitude"":105\,""name"":""Provinsi Lampung""\,""officialName"":""Lampung""\,""part of"":[{""pid"":""gn:1643084""\,""$"":""Indonesia""}\,{""pid"":""gn:1643084""\,""$"":""Indonesia""}]\,""population"":4817226\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/1638535\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:7665524""\,""label"":""Sukamandi""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:7665524""\,""label"":""Sukamandi""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:7666512""\,""label"":""Tulung Agung""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:7666512""\,""label"":""Tulung Agung""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:7862674""\,""label"":""Bukittingi""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:7862674""\,""label"":""Bukittingi""\,""subType"":""populated place""}]}}",,gn:1638535,,,gn:1638535,Lampung,collection:geonames,,1754751830220341248,,2014-01-28T15:00:06.689Z,"Lampung,Provinsi Lampung",
"",Location,,,2015-01-26T15:50:11.425Z,"-7.47056\,110.21778",Magelang,"{""pid"":""gn:1636884""\,""type"":""Location""\,""label"":""Magelang""\,""meta"":{""alternateName"":[{""lang"":""en""\,""$"":""Magelang""}\,""Magelang""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":-7.47056\,""longitude"":110.21778\,""name"":""Magelang""\,""part of"":[{""pid"":""gn:1642669""\,""$"":""Central Java""}\,{""pid"":""gn:1642669""\,""$"":""Central Java""}\,{""pid"":""gn:1643084""\,""$"":""Indonesia""}]\,""population"":111461\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/1636884\\/""}}\,""items"":{""Building"":{""role"":""located in""\,""pid"":""bt:535""\,""label"":""Raadhuis Magelang""\,""place"":{""pid"":""gn:1636884""\,""$"":""Magelang""}}}}",,gn:1636884,,,gn:1636884,Magelang,collection:geonames,,1754751709290168320,,2015-01-26T15:50:11.231Z,Magelang,
"",Location,,,2014-09-04T13:46:28.945Z,"44.55694\,4.50222",Villeneuve-de-Berg,"{""pid"":""gn:6425882""\,""type"":""Location""\,""label"":""Villeneuve-de-Berg""\,""meta"":{""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM4""}\,""latitude"":44.55694\,""longitude"":4.50222\,""name"":""Villeneuve-de-Berg""\,""part of"":[{""pid"":""gn:2983751""\,""$"":""Rhône-Alpes""}\,{""pid"":""gn:3006956""\,""$"":""Arrondissement de Largentière""}\,{""pid"":""gn:3006956""\,""$"":""Arrondissement de Largentière""}\,{""pid"":""gn:3017382""\,""$"":""France""}\,{""pid"":""gn:3037147""\,""$"":""Ardèche""}]\,""population"":2835\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/6425882\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2968574""\,""label"":""Villeneuve-de-Berg""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2968574""\,""label"":""Villeneuve-de-Berg""\,""subType"":""populated place""}]}}",,gn:6425882,,,gn:6425882,Villeneuve-de-Berg,collection:geonames,,1754751742276272128,,2014-01-30T10:20:06.477Z,Villeneuve-de-Berg,
"",Location,,,2014-09-04T13:45:49.300Z,"52.00667\,6.34861",Zelhem,"{""pid"":""gn:2743963""\,""type"":""Location""\,""label"":""Zelhem""\,""meta"":{""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":52.00667\,""longitude"":6.34861\,""name"":""Zelhem""\,""part of"":[{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2755634""\,""$"":""Gelderland""}\,{""pid"":""gn:6544290""\,""$"":""Gemeente Bronckhorst""}\,{""pid"":""gn:6544290""\,""$"":""Gemeente Bronckhorst""}]\,""population"":11324\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2743963\\/""}}\,""items"":{""Person"":{""role"":""birth place""\,""pid"":""po:116""\,""label"":""Bel\, G.J.""\,""place"":{""pid"":""gn:2743963""\,""$"":""Zelhem""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",,gn:2743963,,,gn:2743963,Zelhem,collection:geonames,,1754751910930284544,,2013-12-17T09:50:05.211Z,Zelhem,
"",Location,,,2014-09-04T13:45:59.191Z,"52.18256\,4.46676",Gemeente Oegstgeest,"{""pid"":""gn:2749722""\,""type"":""Location""\,""label"":""Gemeente Oegstgeest""\,""meta"":{""alternateName"":""Gemeente Oegstgeest""\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM2""}\,""latitude"":52.18256\,""longitude"":4.46676\,""name"":""Gemeente Oegstgeest""\,""part of"":[{""pid"":""gn:2743698""\,""$"":""Zuid-Holland""}\,{""pid"":""gn:2743698""\,""$"":""Zuid-Holland""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}]\,""population"":22597\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2749722\\/""}\,""shortName"":""Oegstgeest""}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2749723""\,""label"":""Oegstgeest""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2749723""\,""label"":""Oegstgeest""\,""subType"":""populated place""}]}}",,gn:2749722,,,gn:2749722,Gemeente Oegstgeest,collection:geonames,,1754751910981664768,,2013-06-28T10:30:05.684Z,Gemeente Oegstgeest,
"",Location,,,2014-09-04T13:46:17.710Z,"51.2663\,4.37077",Antwerpen,"{""pid"":""gn:2803139""\,""type"":""Location""\,""label"":""Antwerpen""\,""meta"":{""alternateName"":[""Antwerp""\,{""lang"":""nl""\,""$"":""Antwerpen""}\,""Anvers""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM4""}\,""latitude"":51.2663\,""longitude"":4.37077\,""name"":""Antwerpen""\,""part of"":[{""pid"":""gn:2802361""\,""$"":""Belgium""}\,{""pid"":""gn:2803136""\,""$"":""Antwerp Province""}\,{""pid"":""gn:2803137""\,""$"":""Arrondissement Antwerpen""}\,{""pid"":""gn:2803137""\,""$"":""Arrondissement Antwerpen""}\,{""pid"":""gn:3337388""\,""$"":""Flanders""}]\,""population"":494009\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2803139\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2803138""\,""label"":""Antwerp""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2803138""\,""label"":""Antwerp""\,""subType"":""populated place""}]}}",,gn:2803139,,,gn:2803139,Antwerpen,collection:geonames,,1754752068127555584,,2013-11-27T08:50:06.746Z,Antwerpen,
"",Location,,,2014-09-04T13:46:08.840Z,"51.965\,6.28889",Doetinchem,"{""pid"":""gn:2756767""\,""type"":""Location""\,""label"":""Doetinchem""\,""meta"":{""alternateName"":[{""lang"":""de""\,""$"":""Doetinchem""}\,{""lang"":""en""\,""$"":""Doetinchem""}\,{""lang"":""es""\,""$"":""Doetinchem""}\,{""lang"":""fr""\,""$"":""Doetinchem""}\,{""lang"":""it""\,""$"":""Doetinchem""}\,{""lang"":""nl""\,""$"":""Doetinchem""}]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":51.965\,""longitude"":6.28889\,""name"":""Doetinchem""\,""part of"":[{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2755634""\,""$"":""Gelderland""}\,{""pid"":""gn:2756766""\,""$"":""Gemeente Doetinchem""}\,{""pid"":""gn:2756766""\,""$"":""Gemeente Doetinchem""}]\,""population"":49906\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2756767\\/""}}\,""items"":{""Organization"":{""role"":""located in""\,""pid"":""po:75""\,""label"":""Technische school Doetinchem""\,""place"":{""pid"":""gn:2756767""\,""$"":""Doetinchem""}\,""concept"":{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}}}}",,gn:2756767,,,gn:2756767,Doetinchem,collection:geonames,,1754752318545330176,,2013-11-26T09:50:18.119Z,Doetinchem,
"",Location,,,2014-09-17T12:40:15.903Z,"-7.6\,110.75",Gawok,"{""pid"":""gn:1644380""\,""type"":""Location""\,""label"":""Gawok""\,""meta"":{""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":-7.6\,""longitude"":110.75\,""name"":""Gawok""\,""part of"":[{""pid"":""gn:1643084""\,""$"":""Indonesia""}\,{""pid"":""gn:1643084""\,""$"":""Indonesia""}]\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/1644380\\/""}}\,""items"":{""Building"":{""role"":""located in""\,""pid"":""bt:450""\,""label"":""Station NIS Gawok""\,""place"":{""pid"":""gn:1644380""\,""$"":""Gawok""}}}}",,gn:1644380,,,gn:1644380,Gawok,collection:geonames,,1754752358301040640,,2014-09-17T12:40:15.609Z,Gawok,
"",Location,,,2014-09-04T13:45:48.617Z,"52\,4.66667",Zuid-Holland,"{""pid"":""gn:2743698""\,""type"":""Location""\,""label"":""Zuid-Holland""\,""meta"":{""alternateName"":[{""lang"":""pt""\,""$"":""Holanda do Sul""}\,{""lang"":""es""\,""$"":""Holanda Meridional""}\,{""lang"":""fr""\,""$"":""Hollande méridionale""}\,{""lang"":""it""\,""$"":""Olanda Meridionale""}\,""Provincie Zuid-Holland""\,{""lang"":""en""\,""$"":""South Holland""}\,""South Holland""\,""Sudholland""\,{""lang"":""de""\,""$"":""Südholland""}\,{""lang"":""nl""\,""$"":""zuidholland""}]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM1""}\,""latitude"":52\,""longitude"":4.66667\,""name"":""South Holland""\,""officialName"":[{""lang"":""fr""\,""$"":""Hollande-Méridionale""}\,{""lang"":""nl""\,""$"":""Zuid-Holland""}\,""Zuid-Holland""]\,""part of"":[{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}]\,""population"":3581452\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2743698\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2743578""\,""label"":""Zwammerdam""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2745466""\,""label"":""Gemeente Vlaardingen""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2745466""\,""label"":""Gemeente Vlaardingen""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2745467""\,""label"":""Vlaardingen""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2747372""\,""label"":""Gemeente Den Haag""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2747372""\,""label"":""Gemeente Den Haag""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2747373""\,""label"":""The Hague""\,""subType"":""seat of government of a political entity""}\,{""role"":""is part of""\,""pid"":""gn:2747599""\,""label"":""Scheveningen""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2747890""\,""label"":""Gemeente Rotterdam""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2747890""\,""label"":""Gemeente Rotterdam""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2747891""\,""label"":""Rotterdam""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2748075""\,""label"":""Gemeente Rijswijk""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2748075""\,""label"":""Gemeente Rijswijk""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2748076""\,""label"":""Rijswijk""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2749722""\,""label"":""Gemeente Oegstgeest""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2749722""\,""label"":""Gemeente Oegstgeest""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2749723""\,""label"":""Oegstgeest""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2749810""\,""label"":""Gemeente Noordwijkerhout""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2749810""\,""label"":""Gemeente Noordwijkerhout""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2757344""\,""label"":""Gemeente Delft""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2757344""\,""label"":""Gemeente Delft""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2757345""\,""label"":""Delft""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2759874""\,""label"":""Gemeente Alphen aan den Rijn""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:2759874""\,""label"":""Gemeente Alphen aan den Rijn""\,""subType"":""second-order administrative division""}]}}",,gn:2743698,,,gn:2743698,Zuid-Holland,collection:geonames,,1754752431524151296,,2013-06-21T09:20:08.736Z,"Zuid-Holland,Hollande-Méridionale,South Holland,Zuid-Holland",
