date,type,title,f_concept,recordModified,latLong,f_location,json,f_place,id,place,RELS_EXT_isSequenceNumber_literal_ms,PID,label,collection,text_nodes_HOCR_hlt,_version_,name,recordCreated,location,RELS_EXT_isMemberOf_uri_ms
"",Concept,,service stations,2014-09-17T13:50:10.511Z,,,"{""pid"":""aat:300007815""\,""type"":""Concept""\,""label"":""service stations""\,""meta"":{""altLabel"":[{""lang"":""en-US""\,""$"":""service station""}\,{""lang"":""nl-NL""\,""$"":""benzinestation""}\,{""lang"":""en-US""\,""$"":""automobile service stations""}\,{""lang"":""nl-NL""\,""$"":""benzinepompen""}\,{""lang"":""en-US""\,""$"":""buildings\, service station""}\,{""lang"":""en-US""\,""$"":""filling stations""}\,{""lang"":""en-US""\,""$"":""gas stations""}\,{""lang"":""en-US""\,""$"":""gasoline service stations""}\,{""lang"":""en-US""\,""$"":""gasoline stations""}\,{""lang"":""en-US""\,""$"":""petrol filling stations""}\,{""lang"":""en-US""\,""$"":""petrol stations""}\,{""lang"":""en-US""\,""$"":""service station buildings""}\,{""lang"":""en-US""\,""$"":""stations\, automobile service""}\,{""lang"":""en-US""\,""$"":""stations\, filling""}\,{""lang"":""en-US""\,""$"":""stations\, gas""}\,{""lang"":""en-US""\,""$"":""stations\, gasoline""}\,{""lang"":""en-US""\,""$"":""stations\, petrol""}\,{""lang"":""en-US""\,""$"":""stations\, service""}]\,""broader"":{""pid"":""aat:300007800""\,""$"":""road transportation structures""}\,""notation"":300007815\,""prefLabel"":[{""lang"":""en-US""\,""$"":""service stations""}\,{""lang"":""nl-NL""\,""$"":""benzinestations""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300007815""}\,""scopeNote"":[{""lang"":""en-US""\,""$"":""Use for establishments that primarily sell gasoline\, lubricating oils\, and other merchandise\, such as tires and batteries\, for motor vehicles and that often also perform minor repair work. For buildings or parts of buildings where motor vehicles are parked or housed\, usually temporarily\, use \\""garages.\\""""}\,{""lang"":""nl-NL""\,""$"":""Wordt gebruikt voor gelegenheden die vooral benzine\, smeeroliën en andere artikelen verkopen voor motorvoertuigen\, bijvoorbeeld banden en accu's\, en die vaak ook kleinschalige reparaties uitvoeren. Gebruik 'garages' voor gebouwen of delen van gebouwen waar motorvoertuigen\, meestal tijdelijk\, worden geparkeerd of ondergebracht en 'garagebedrijven' voor die bedrijven die reparaties verrichten.""}]}\,""items"":{""Building"":{""role"":""related concept""\,""pid"":""bt:459""\,""label"":""Benzinepomphuisje Shell Batavia""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}}}}",,aat:300007815,,,aat:300007815,service stations,collection:aat,,1754750871598530560,,2014-09-17T13:50:10.084Z,,
"",Concept,,villas,2014-09-04T11:54:16.065Z,,,"{""pid"":""aat:300005517""\,""type"":""Concept""\,""label"":""villas""\,""meta"":{""altLabel"":[{""lang"":""en-us""\,""$"":""villa""}\,{""lang"":""nl-nl""\,""$"":""villa""}]\,""broader"":{""pid"":""aat:300005567""\,""$"":""country houses""}\,""notation"":300005517\,""prefLabel"":[{""lang"":""en-us""\,""$"":""villas""}\,{""lang"":""nl-nl""\,""$"":""villa's""}]\,""scopeNote"":[{""lang"":""en-us""\,""$"":""Used since the Roman period to designate country houses\, generally of some pretension\, and often including their outbuildings and gardens.""}\,{""lang"":""nl-nl""\,""$"":""Gebruikt sinds de Romeinse tijd als aanduiding voor landhuizen\, over het algemeen van enig aanzien\, en vaak met inbegrip van hun bijgebouwen en de tuinen.\\nTegenwoordig wordt een villa nog steeds gezien als een groot huis in een landschappelijke omgeving\, maar ook een dergelijke woning in een stad wordt wel villa genoemd.""}]}\,""items"":{""Building"":[{""role"":""related concept""\,""pid"":""bt:274""\,""label"":""Woonhuizen""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1937}\,{""role"":""related concept""\,""pid"":""bt:275""\,""label"":""Villa""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1937}\,{""role"":""related concept""\,""pid"":""bt:276""\,""label"":""Villa""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1937}\,{""role"":""related concept""\,""pid"":""bt:278""\,""label"":""Woonhuizen""\,""place"":{""pid"":""gn:1633070""\,""$"":""Palembang""}\,""date"":1931}\,{""role"":""related concept""\,""pid"":""bt:279""\,""label"":""Woonhuizen Boengkoelpark""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1926}\,{""role"":""related concept""\,""pid"":""bt:280""\,""label"":""Woonhuizen Patjarweg""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1930}]}}",,aat:300005517,,,aat:300005517,villas,collection:aat,,1754750327315234816,,2012-06-26T14:26:08.506Z,,
"",Concept,,schools (organizations),2014-09-04T11:54:55.917Z,,,"{""pid"":""aat:300266108""\,""type"":""Concept""\,""label"":""schools (organizations)""\,""meta"":{""altLabel"":{""lang"":""en-us""\,""$"":""school""}\,""broader"":{""pid"":""aat:300025948""\,""$"":""organizations""}\,""notation"":300266108\,""prefLabel"":[{""lang"":""en-us""\,""$"":""schools (organizations)""}\,{""lang"":""nl-nl""\,""$"":""scholen (organisaties)""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300266108""}\,""scopeNote"":[{""lang"":""en-us""\,""$"":""Organizations or establishments which provide instruction.""}\,{""lang"":""nl-nl""\,""$"":""Organisaties of instellingen die onderwijs verzorgen.""}]}\,""items"":{""Concept"":{""role"":""is narrower concept""\,""pid"":""aat:300007089""\,""label"":""academies (organizations)""}\,""Organization"":[{""role"":""related concept""\,""pid"":""po:1""\,""label"":""Koninklijke Militaire Academie""\,""place"":{""pid"":""gn:2758401""\,""$"":""Breda""}\,""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]}\,{""role"":""related concept""\,""pid"":""po:61""\,""label"":""Academie voor Beeldende Kunsten en Technische Wetenschappen""\,""place"":{""pid"":""gn:2747891""\,""$"":""Rotterdam""}\,""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]}\,{""role"":""related concept""\,""pid"":""po:62""\,""label"":""Academie voor Beeldende Kunsten""\,""place"":{""pid"":""gn:2747373""\,""$"":""The Hague""}\,""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]}\,{""role"":""related concept""\,""pid"":""po:63""\,""label"":""Academie van Beeldende Kunsten""\,""place"":{""pid"":""gn:2755251""\,""$"":""Groningen""}\,""concept"":[{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}\,{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}]}\,{""role"":""related concept""\,""pid"":""po:64""\,""label"":""Academie van Bouwkunst""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":[{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}\,{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}]}\,{""role"":""related concept""\,""pid"":""po:68""\,""label"":""Kunstnijverheidsschool Quellinus""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]}\,{""role"":""related concept""\,""pid"":""po:70""\,""label"":""Rijksakademie van Beeldende Kunsten""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]}\,{""role"":""related concept""\,""pid"":""po:71""\,""label"":""Rijksnormaalschool""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}}\,{""role"":""related concept""\,""pid"":""po:75""\,""label"":""Technische school Doetinchem""\,""place"":{""pid"":""gn:2756767""\,""$"":""Doetinchem""}\,""concept"":{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}}\,{""role"":""related concept""\,""pid"":""po:76""\,""label"":""Ecole des Beaux Arts""\,""place"":{""pid"":""gn:2988507""\,""$"":""Paris""}\,""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]}\,{""role"":""related concept""\,""pid"":""po:80""\,""label"":""Academie voor Schone Kunsten""\,""place"":{""pid"":""gn:2803138""\,""$"":""Antwerp""}\,""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]}]}}",,aat:300266108,,,aat:300266108,schools (organizations),collection:aat,,1754750515696107520,,2013-11-25T14:20:09.024Z,,
"",Concept,,workshops (work spaces),2014-06-04T15:10:15.446Z,,,"{""pid"":""aat:300004531""\,""type"":""Concept""\,""label"":""workshops (work spaces)""\,""meta"":{""altLabel"":[{""lang"":""en-US""\,""$"":""workshop""}\,{""lang"":""nl-NL""\,""$"":""werkplaats (werk- en instructieruimte)""}\,{""lang"":""en-US""\,""$"":""shops""}]\,""broader"":{""pid"":""aat:300004505""\,""$"":""work and instructional spaces""}\,""notation"":300004531\,""prefLabel"":[{""lang"":""en-US""\,""$"":""workshops (work spaces)""}\,{""lang"":""nl-NL""\,""$"":""werkplaatsen (werk- en instructieruimten)""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300004531""}\,""scopeNote"":[{""lang"":""en-US""\,""$"":""Refers to public or private spaces set aside for manual or light industrial work. It may be used to refer to spaces in which fine art was created\, particularly regarding art dating prior to the 16th century. It may also refer to spaces in which woodworkers\, furniture makers\, pottery makers\, glass makers\, and other craftspeople work. In the most general sense\, it refers to spaces where goods of any type are made\, prepared for sale\, or sold. In modern usage\, the term \\""studios\\"" is generally used to refer to spaces for creating fine art dating from the 16th century to the present.""}\,{""lang"":""nl-NL""\,""$"":""Verwijst naar openbare of particuliere ruimten die bedoeld zijn voor de uitvoering van handwerk of lichte industriële arbeid. De term kan verwijzen naar ruimten waarin kunst werd vervaardigd\, met name in relatie tot kunstvoorwerpen van voor de 16de eeuw. Ook kan de term verwijzen naar ruimten waarin houtbewerkers\, schrijnwerkers\, pottenbakkers\, glasblazers en andere ambachtslieden werkzaam zijn. In de meest algemene betekenis verwijst de term naar ruimten waarin goederen van allerlei aard worden vervaardigd\, voor verkoop worden gereedgemaakt of verkocht. In het moderne taalgebruik wordt doorgaans de term 'ateliers' gebruikt om te verwijzen naar ruimten waarin kunst wordt vervaardigd\, in de periode vanaf de 16de eeuw tot heden.""}]}\,""items"":null}",,aat:300004531,,,aat:300004531,workshops (work spaces),collection:aat,,1754750515543015424,,2014-06-04T15:10:15.216Z,,
"",Concept,,monuments,2015-01-14T14:00:21.974Z,,,"{""pid"":""aat:300006958""\,""type"":""Concept""\,""label"":""monuments""\,""meta"":{""altLabel"":[{""lang"":""en-US""\,""$"":""monument""}\,{""lang"":""nl-NL""\,""$"":""monument""}]\,""broader"":{""pid"":""aat:300004894""\,""$"":""single built works by function""}\,""notation"":300006958\,""prefLabel"":[{""lang"":""en-US""\,""$"":""monuments""}\,{""lang"":""nl-NL""\,""$"":""monumenten""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300006958""}\,""scopeNote"":[{""lang"":""en-US""\,""$"":""Structures or edifices of importance or historical interest\, typically erected in memory of the dead or of an important event.""}\,{""lang"":""nl-NL""\,""$"":""Bouwwerken die door hun grootse\, schone of kunstzinnige vormen opmerkelijk zijn of door de eraan verbonden historische associaties eerbiedwaardig worden geacht. Ook om hun betekenis voor de kunst- en bouwgeschiedenis\, de geschiedkunde en de technologie kunnen de gebouwen hoog worden gewaardeerd. Gebruik 'gedenktekens' voor bouwconstructies of aard- en nagelvaste voorwerpen ter herdenking van personen of gebeurtenissen.""}]}\,""items"":{""Building"":[{""role"":""related concept""\,""pid"":""bt:489""\,""label"":""Parr-monument\, Benkoelen""\,""place"":{""pid"":""gn:1649150""\,""$"":""Bengkulu""}}\,{""role"":""related concept""\,""pid"":""bt:490""\,""label"":""Tamiang Monument""\,""place"":{""pid"":""gn:1214520""\,""$"":""Medan""}}]}}",,aat:300006958,,,aat:300006958,monuments,collection:aat,,1754751000312283136,,2015-01-14T14:00:21.899Z,,
"",Concept,,inhabited places,2014-09-04T11:54:28.432Z,,,"{""pid"":""aat:300008347""\,""type"":""Concept""\,""label"":""inhabited places""\,""meta"":{""altLabel"":[{""lang"":""en-us""\,""$"":""inhabited place""}\,{""lang"":""nl-nl""\,""$"":""nederzetting""}\,{""lang"":""en-us""\,""$"":""human settlements""}\,{""lang"":""en-us""\,""$"":""places\, inhabited""}\,{""lang"":""en-us""\,""$"":""places\, populated""}\,{""lang"":""en-us""\,""$"":""populated places""}\,{""lang"":""en-us""\,""$"":""settlement""}\,{""lang"":""en-us""\,""$"":""settlements""}\,{""lang"":""en-us""\,""$"":""settlements\, human""}]\,""broader"":{""pid"":""aat:300008346""\,""$"":""Settlements and Landscapes""}\,""notation"":300008347\,""prefLabel"":[{""lang"":""en-us""\,""$"":""inhabited places""}\,{""lang"":""nl-nl""\,""$"":""bewoonde gebieden""}]\,""related"":{""pid"":""aat:300000283""\,""$"":""housing (concept)""}\,""scopeNote"":[{""lang"":""en-us""\,""$"":""Designates places or areas occupied\, modified\, or planned to be inhabited by communities of human populations and that contain enough societal functions to be relatively self-sufficient. They are characterized by inhabitants living in neighboring sets of living quarters and by the place having a proper name or a locally recognized status.""}\,{""lang"":""nl-nl""\,""$"":""Verwijst naar plaatsen of gebieden die zijn bewoond\, zijn aangepast voor bewoning of gepland zijn voor bewoning door gemeenschappen van menselijke populaties\, en die voldoende maatschappelijke voorzieningen bezitten om min of meer zelfstandig te functioneren. Bewoonde gebieden worden gekenmerkt door personen die in aan elkaar grenzende groepen woningen leven en door het feit dat de betreffende plaats een eigennaam draagt of een lokaal erkende status bezit.""}]}\,""items"":{""Concept"":[{""role"":""related""\,""pid"":""aat:300000283""\,""label"":""housing (concept)""}\,{""role"":""is narrower concept""\,""pid"":""aat:300008407""\,""label"":""settlements by function""}]}}",,aat:300008347,,,aat:300008347,inhabited places,collection:aat,,1754751022162509824,,2012-06-26T14:26:12.435Z,,
"",Concept,,observatories,2014-02-20T12:20:06.723Z,,,"{""pid"":""aat:300007680""\,""type"":""Concept""\,""label"":""observatories""\,""meta"":{""altLabel"":[{""lang"":""en-US""\,""$"":""observatory""}\,{""lang"":""nl-NL""\,""$"":""observatorium""}\,{""lang"":""nl-NL""\,""$"":""observatietoren""}\,{""lang"":""nl-NL""\,""$"":""observatietorens""}\,{""lang"":""nl-NL""\,""$"":""sterrenwacht""}\,{""lang"":""nl-NL""\,""$"":""sterrenwachten""}]\,""broader"":{""pid"":""aat:300007659""\,""$"":""research buildings""}\,""notation"":300007680\,""prefLabel"":[{""lang"":""en-US""\,""$"":""observatories""}\,{""lang"":""nl-NL""\,""$"":""observatoria""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300007680""}\,""scopeNote"":[{""lang"":""en-US""\,""$"":""Buildings or parts of buildings set apart for\, and equipped with instruments for making\, observations of natural phenomena\, typically astronomical\, meteorological\, or geophysical phenomena.""}\,{""lang"":""nl-NL""\,""$"":""Gebouw met toren of koepel\, ingericht met telescopen enz.\, tot het waarnemen van (al dan niet kunstmatige) hemellichamen en hun loop.""}]}\,""items"":{""Building"":{""role"":""related concept""\,""pid"":""bt:40""\,""label"":""Sterrenwacht Lembang""\,""place"":{""pid"":""gn:1638063""\,""$"":""Lembang""}\,""date"":1925}}}",,aat:300007680,,,aat:300007680,observatories,collection:aat,,1754751022032486400,,2014-02-20T12:20:06.676Z,,
"",Concept,,grand hotels,2014-02-28T14:30:03.920Z,,,"{""pid"":""aat:300252194""\,""type"":""Concept""\,""label"":""grand hotels""\,""meta"":{""altLabel"":[{""lang"":""en-US""\,""$"":""grand hotel""}\,{""lang"":""nl-NL""\,""$"":""grand hôtel""}\,{""lang"":""en-US""\,""$"":""hotels\, grand""}\,{""lang"":""en-US""\,""$"":""hotels\, palace""}\,{""lang"":""en-US""\,""$"":""palace hotels""}]\,""broader"":{""pid"":""aat:300007166""\,""$"":""hotels (public accommodations)""}\,""notation"":300252194\,""prefLabel"":[{""lang"":""en-US""\,""$"":""grand hotels""}\,{""lang"":""nl-NL""\,""$"":""grand hôtels""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300252194""}\,""scopeNote"":[{""lang"":""en-US""\,""$"":""Use for large\, luxurious\, and well-equipped hotels\, generally with large well-trained staff\, imposing lobby\, distinguished architecture and setting\, and designed to present travelers with a unique experience imitating the ambiance of life in European palaces; generally restricted to buildings erected from the mid-19th to early 20th century.""}\,{""lang"":""nl-NL""\,""$"":""Wordt gebruikt voor grote\, luxueuze en goed uitgeruste hotels\, meestal met een grote\, goed opgeleide staf\, een imposante hal\, voorname architectuur en omgeving\, en bedoeld om reizigers een ambiance te bieden die de sfeer van het leven in Europese paleizen moet nabootsen; meestal betrekking hebbend op gebouwen die zijn opgetrokken in de periode tussen halverwege de 19e eeuw en het begin van de 20e eeuw.""}]}\,""items"":null}",,aat:300252194,,,aat:300252194,grand hotels,collection:aat,,1754751111684685824,,2014-02-28T14:30:03.875Z,,
"",Concept,,rail transportation buildings,2014-02-27T13:00:06.375Z,,,"{""pid"":""aat:300169606""\,""type"":""Concept""\,""label"":""rail transportation buildings""\,""meta"":{""altLabel"":{""lang"":""nl-NL""\,""$"":""spoorwegtransportgebouw""}\,""broader"":{""pid"":""aat:300007736""\,""$"":""transportation buildings""}\,""notation"":300169606\,""prefLabel"":[{""lang"":""en-US""\,""$"":""rail transportation buildings""}\,{""lang"":""nl-NL""\,""$"":""spoorwegtransportgebouwen""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300169606""}}\,""items"":{""Concept"":{""role"":""is narrower concept""\,""pid"":""aat:300120696""\,""label"":""railway buildings""}}}",,aat:300169606,,,aat:300169606,rail transportation buildings,collection:aat,,1754751198846517248,,2014-02-27T13:00:06.209Z,,
"",Concept,,people by activity,2014-09-04T11:54:35.952Z,,,"{""pid"":""aat:300025825""\,""type"":""Concept""\,""label"":""people by activity""\,""meta"":{""broader"":{""pid"":""aat:300024979""\,""$"":""people (agents)""}\,""notation"":300025825\,""prefLabel"":[{""lang"":""en-us""\,""$"":""people by activity""}\,{""lang"":""nl-nl""\,""$"":""personen naar activiteit""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300025825""}}\,""items"":{""Concept"":{""role"":""is narrower concept""\,""pid"":""aat:300235076""\,""label"":""players (people by activity)""}}}",,aat:300025825,,,aat:300025825,people by activity,collection:aat,,1754751198786748416,,2013-06-20T13:56:51.941Z,,
"",Concept,,agricultural buildings,2014-03-13T14:20:04.031Z,,,"{""pid"":""aat:300004898""\,""type"":""Concept""\,""label"":""agricultural buildings""\,""meta"":{""altLabel"":[{""lang"":""en-US""\,""$"":""agricultural building""}\,{""lang"":""nl-NL""\,""$"":""agrarisch gebouw""}\,{""lang"":""en-US""\,""$"":""agricultural facilities""}\,{""lang"":""en-US""\,""$"":""agricultural works""}\,{""lang"":""en-US""\,""$"":""buildings\, agricultural""}\,{""lang"":""en-US""\,""$"":""facilities\, agricultural""}\,{""lang"":""en-US""\,""$"":""works\, agricultural""}]\,""broader"":{""pid"":""aat:300004895""\,""$"":""agricultural structures""}\,""notation"":300004898\,""prefLabel"":[{""lang"":""en-US""\,""$"":""agricultural buildings""}\,{""lang"":""nl-NL""\,""$"":""agrarische gebouwen""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300004898""}\,""scopeNote"":[{""lang"":""en-US""\,""$"":""Use for buildings used for the science or art of cultivating the soil\, harvesting crops\, or raising livestock\, not used for human habitation\, employment\, or processing\, and not used by the public.""}\,{""lang"":""nl-NL""\,""$"":""Gebouwen voor de uitoefening van het boerenbedrijf. Gebruik voor bewoning in deze context 'boerderijen'.""}]}\,""items"":null}",,aat:300004898,,,aat:300004898,agricultural buildings,collection:aat,,1754750731541282816,,2014-03-13T14:20:03.945Z,,
"",Concept,,social sciences,2014-09-04T11:54:39.569Z,,,"{""pid"":""aat:300054314""\,""type"":""Concept""\,""label"":""social sciences""\,""meta"":{""altLabel"":[{""lang"":""nl-nl""\,""$"":""sociale wetenschap""}\,{""lang"":""en-us""\,""$"":""human sciences""}\,{""lang"":""en-us""\,""$"":""sciences\, human""}\,{""lang"":""en-us""\,""$"":""sciences\, social""}]\,""broader"":{""pid"":""aat:300054135""\,""$"":""disciplines""}\,""notation"":300054314\,""prefLabel"":[{""lang"":""en-us""\,""$"":""social sciences""}\,{""lang"":""nl-nl""\,""$"":""sociale wetenschappen""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300054314""}\,""scopeNote"":[{""lang"":""en-us""\,""$"":""Disciplines dealing with the institutions and functioning of human society and with the interpersonal relationships of individuals as members of society.""}\,{""lang"":""nl-nl""\,""$"":""Wetenschappen die zich bezighouden met de instellingen binnen\, en het functioneren van\, de menselijke maatschappij en met de intermenselijke verhoudingen van individuen als leden van de maatschappij.""}]}\,""items"":{""Concept"":{""role"":""is narrower concept""\,""pid"":""aat:300263067""\,""label"":""planning disciplines""}}}",,aat:300054314,,,aat:300054314,social sciences,collection:aat,,1754750731604197376,,2012-08-28T12:53:36.445Z,,
"",Concept,,monasteries,2014-02-20T15:00:08.659Z,,,"{""pid"":""aat:300000641""\,""type"":""Concept""\,""label"":""monasteries""\,""meta"":{""altLabel"":[{""lang"":""en-US""\,""$"":""monastery""}\,{""lang"":""nl-NL""\,""$"":""klooster""}\,{""lang"":""nl-NL""\,""$"":""convent""}\,{""lang"":""nl-NL""\,""$"":""conventen""}]\,""broader"":{""pid"":""aat:300000632""\,""$"":""religious communities""}\,""notation"":300000641\,""prefLabel"":[{""lang"":""en-US""\,""$"":""monasteries""}\,{""lang"":""nl-NL""\,""$"":""kloosters""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300000641""}\,""scopeNote"":[{""lang"":""en-US""\,""$"":""Places of religious retirement or seclusion from the world for persons under religious vows.""}\,{""lang"":""nl-NL""\,""$"":""Plaatsen van religieuze retraite of afzondering van de wereld voor mensen die religieuze geloften hebben afgelegd.""}]}\,""items"":{""Building"":[{""role"":""related concept""\,""pid"":""bt:165""\,""label"":""Klooster Sibolga""\,""place"":{""pid"":""gn:1213855""\,""$"":""Sibolga""}\,""date"":1936}\,{""role"":""related concept""\,""pid"":""bt:166""\,""label"":""Klooster Pajakombo""\,""place"":{""pid"":""gn:1631904""\,""$"":""Kotamadya Payakumbuh""}\,""date"":1941}\,{""role"":""related concept""\,""pid"":""bt:400""\,""label"":""Klooster Zusters Ursulinen Soerabaja""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}}\,{""role"":""related concept""\,""pid"":""bt:54""\,""label"":""Clarisaklooster""\,""place"":{""pid"":""gn:1646893""\,""$"":""Cicurug""}\,""date"":1935}]}}",,aat:300000641,,,aat:300000641,monasteries,collection:aat,,1754750595486449664,,2014-02-20T15:00:08.564Z,,
"",Concept,,harbors,2014-09-17T10:50:06.268Z,,,"{""pid"":""aat:300008678""\,""type"":""Concept""\,""label"":""harbors""\,""meta"":{""altLabel"":[{""lang"":""en-US""\,""$"":""harbor""}\,{""lang"":""en-GB""\,""$"":""harbour""}\,{""lang"":""nl-NL""\,""$"":""haven""}]\,""broader"":{""pid"":""aat:300266059""\,""$"":""bodies of water""}\,""notation"":300008678\,""prefLabel"":[{""lang"":""en-US""\,""$"":""harbors""}\,{""lang"":""nl-NL""\,""$"":""havens""}\,{""lang"":""en-GB""\,""$"":""harbours""}]\,""sameAs"":{""url"":""http:\\/\\/service.aat-ned.nl\\/skos\\/300008678""}\,""scopeNote"":[{""lang"":""en-US""\,""$"":""Well-sheltered inlets of water affording protection from wind and sea and sufficient depth to allow anchorage for vessels.""}\,{""lang"":""nl-NL""\,""$"":""Aanduiding voor zeer beschut liggende inlaten van water die bescherming tegen wind en zee bieden en voldoende diepte hebben zodat schepen voor anker kunnen gaan.""}]}\,""items"":{""Building"":[{""role"":""related concept""\,""pid"":""bt:438""\,""label"":""Haven Makassar""\,""place"":{""pid"":""gn:1622786""\,""$"":""Makassar""}}\,{""role"":""related concept""\,""pid"":""bt:439""\,""label"":""Haven Tandjoeng Priok""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}}]}}",,aat:300008678,,,aat:300008678,harbors,collection:aat,,1754750770057576448,,2014-09-17T10:50:05.945Z,,
"",Concept,,document genres,2014-09-04T11:54:36.978Z,,,"{""pid"":""aat:300026031""\,""type"":""Concept""\,""label"":""document genres""\,""meta"":{""altLabel"":{""lang"":""nl-nl""\,""$"":""documentsoorten""}\,""broader"":{""pid"":""aat:300220751""\,""$"":""information forms""}\,""notation"":300026031\,""prefLabel"":[{""lang"":""en-us""\,""$"":""document genres""}\,{""lang"":""nl-nl""\,""$"":""soorten documenten""}]}\,""items"":{""Concept"":{""role"":""is narrower concept""\,""pid"":""aat:300137954""\,""label"":""document genres by form""}}}",,aat:300026031,,,aat:300026031,document genres,collection:aat,,1754751445188476928,,2012-06-26T14:26:14.846Z,,
"",Concept,,hoofdpostkantoren,2014-09-04T11:54:56.254Z,,,"{""pid"":""aat:900019684""\,""type"":""Concept""\,""label"":""hoofdpostkantoren""\,""meta"":{""altLabel"":{""lang"":""nl-nl""\,""$"":""hoofdpostkantoor""}\,""broader"":{""pid"":""aat:300006036""\,""$"":""post offices""}\,""prefLabel"":{""lang"":""nl-nl""\,""$"":""hoofdpostkantoren""}}\,""items"":null}",,aat:900019684,,,aat:900019684,hoofdpostkantoren,collection:aat,,1754751543919247360,,2012-06-26T14:26:08.004Z,,
