date,type,title,f_concept,recordModified,latLong,f_location,json,f_place,id,place,RELS_EXT_isSequenceNumber_literal_ms,PID,label,collection,text_nodes_HOCR_hlt,_version_,name,recordCreated,location,RELS_EXT_isMemberOf_uri_ms
"",JournalIssue,"Locale Belangen (year 1929\, volume 016\, issue 023)",,2014-08-18T09:16:09.656Z,,,"{""pid"":""uuid:5caf5efe-7904-4fce-80b5-6f71c86a0e6d""\,""type"":""JournalIssue""\,""label"":""Locale Belangen (year 1929\, volume 016\, issue 023)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:8""\,""$"":""Locale Belangen""}\,""issue"":""023""\,""language"":""dut""\,""pages"":""1049-1094""\,""title"":""Locale Belangen (year 1929\, volume 016\, issue 023)""\,""volume"":""016""}\,""items"":null}",,uuid:5caf5efe-7904-4fce-80b5-6f71c86a0e6d,,,uuid:5caf5efe-7904-4fce-80b5-6f71c86a0e6d,"Locale Belangen (year 1929, volume 016, issue 023)",collection:koloniaal_erfgoed,,1754743698349883392,,2014-08-18T08:34:14.614Z,,
"",JournalIssue,"Locale Techniek (year 1937\, volume 006\, issue 005)",,2014-09-08T09:08:07.260Z,,,"{""pid"":""uuid:caab05a0-6493-4426-95a4-53e1c4831ff1""\,""type"":""JournalIssue""\,""label"":""Locale Techniek (year 1937\, volume 006\, issue 005)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""abstract"":""I.B.T. Locale Techniek""\,""isPartOf"":{""pid"":""jn:11""\,""$"":""Locale Techniek""}\,""issue"":""005""\,""language"":""dut""\,""pages"":""123-146""\,""title"":""Locale Techniek (year 1937\, volume 006\, issue 005)""\,""volume"":""006""}\,""items"":null}",,uuid:caab05a0-6493-4426-95a4-53e1c4831ff1,,,uuid:caab05a0-6493-4426-95a4-53e1c4831ff1,"Locale Techniek (year 1937, volume 006, issue 005)",collection:koloniaal_erfgoed,,1754743705873416192,,2014-09-08T08:47:25.092Z,,
"",JournalIssue,"Locale Belangen (year 1915\, volume 003\, issue 012)",,2014-09-10T12:35:46.915Z,,,"{""pid"":""uuid:88158948-5380-45ef-b62e-5932a101ac94""\,""type"":""JournalIssue""\,""label"":""Locale Belangen (year 1915\, volume 003\, issue 012)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:8""\,""$"":""Locale Belangen""}\,""issue"":""012""\,""language"":""dut""\,""pages"":""325-358""\,""title"":""Locale Belangen (year 1915\, volume 003\, issue 012)""\,""volume"":""003""}\,""items"":null}",,uuid:88158948-5380-45ef-b62e-5932a101ac94,,,uuid:88158948-5380-45ef-b62e-5932a101ac94,"Locale Belangen (year 1915, volume 003, issue 012)",collection:koloniaal_erfgoed,,1754744141436157952,,2014-07-15T12:42:22.059Z,,
"",JournalIssue,"Locale Belangen (year 1933\, volume 020\, issue 009)",,2014-08-25T09:10:53.834Z,,,"{""pid"":""uuid:be7fc910-dc1d-495e-81d2-3eb481e96609""\,""type"":""JournalIssue""\,""label"":""Locale Belangen (year 1933\, volume 020\, issue 009)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:8""\,""$"":""Locale Belangen""}\,""issue"":""009""\,""language"":""dut""\,""pages"":""141-158""\,""title"":""Locale Belangen (year 1933\, volume 020\, issue 009)""\,""volume"":""020""}\,""items"":null}",,uuid:be7fc910-dc1d-495e-81d2-3eb481e96609,,,uuid:be7fc910-dc1d-495e-81d2-3eb481e96609,"Locale Belangen (year 1933, volume 020, issue 009)",collection:koloniaal_erfgoed,,1754744161315061760,,2014-08-25T08:55:54.801Z,,
"",JournalIssue,"Indisch bouwkundig tijdschrift (year 1899\, volume 002\, issue 002)",,2014-07-25T08:56:29.348Z,,,"{""pid"":""uuid:1696282f-97a9-4622-a2e1-8448a59893bc""\,""type"":""JournalIssue""\,""label"":""Indisch bouwkundig tijdschrift (year 1899\, volume 002\, issue 002)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:9""\,""$"":""Indisch bouwkundig tijdschrift""}\,""issue"":2\,""language"":""dut""\,""pages"":""1-34""\,""title"":""Indisch bouwkundig tijdschrift (year 1899\, volume 002\, issue 002)""\,""volume"":2}\,""items"":null}",,uuid:1696282f-97a9-4622-a2e1-8448a59893bc,,,uuid:1696282f-97a9-4622-a2e1-8448a59893bc,"Indisch bouwkundig tijdschrift (year 1899, volume 002, issue 002)",collection:koloniaal_erfgoed,,1754743902351392768,,2014-07-25T08:21:13.306Z,,
"",JournalIssue,"Indisch bouwkundig tijdschrift (year 1924\, volume 027\, issue 003)",,2014-10-28T14:50:58.791Z,,,"{""pid"":""uuid:f0dc3421-050b-4ff4-88a9-876096febe03""\,""type"":""JournalIssue""\,""label"":""Indisch bouwkundig tijdschrift (year 1924\, volume 027\, issue 003)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:9""\,""$"":""Indisch bouwkundig tijdschrift""}\,""issue"":3\,""language"":""dut""\,""pages"":""1-16""\,""title"":""Indisch bouwkundig tijdschrift (year 1924\, volume 027\, issue 003)""\,""volume"":27}\,""items"":null}",,uuid:f0dc3421-050b-4ff4-88a9-876096febe03,,,uuid:f0dc3421-050b-4ff4-88a9-876096febe03,"Indisch bouwkundig tijdschrift (year 1924, volume 027, issue 003)",collection:koloniaal_erfgoed,,1754744079249309696,,2014-10-28T14:32:08.691Z,,
"",JournalIssue,"Indisch bouwkundig tijdschrift (year 1931\, volume 034\, issue 003)",,2014-09-10T10:08:27.389Z,,,"{""pid"":""uuid:0d0e9da4-569c-44ed-9705-6b68aab63147""\,""type"":""JournalIssue""\,""label"":""Indisch bouwkundig tijdschrift (year 1931\, volume 034\, issue 003)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:9""\,""$"":""Indisch bouwkundig tijdschrift""}\,""issue"":""003""\,""language"":""dut""\,""pages"":""17-24""\,""title"":""Indisch bouwkundig tijdschrift (year 1931\, volume 034\, issue 003)""\,""volume"":""034""}\,""items"":null}",,uuid:0d0e9da4-569c-44ed-9705-6b68aab63147,,,uuid:0d0e9da4-569c-44ed-9705-6b68aab63147,"Indisch bouwkundig tijdschrift (year 1931, volume 034, issue 003)",collection:koloniaal_erfgoed,,1754744167945207808,,2014-09-10T10:00:40.941Z,,
"",JournalIssue,"Tijdschrift van het Koninklijk Instituut van Ingenieurs. Afdeeling Nederlandsch-Indie\, (1914\, aflevering 002)",,2014-09-10T07:58:44.906Z,,,"{""pid"":""uuid:91300fa8-6268-411a-8f67-8a5215abafb6""\,""type"":""JournalIssue""\,""label"":""Tijdschrift van het Koninklijk Instituut van Ingenieurs. Afdeeling Nederlandsch-Indie\, (1914\, aflevering 002)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""abstract"":""Nieuwe fundeeringsmethode tegen grondverzet in de tropen door Ch. P. Schoemaker Artesische boringen in het bekken van Batavia door L. Houwink m.i. De recente ontwikkeling van het locomotiefpark der W\\/L door de Graaff""\,""isPartOf"":{""pid"":""jn:3""\,""$"":""Tijdschrift van het Koninklijk Instituut van Ingenieurs. Afdeeling Nederlandsch-Indië""}\,""issue"":2\,""language"":""dut""\,""pages"":""1-67""\,""title"":""Tijdschrift van het Koninklijk Instituut van Ingenieurs. Afdeeling Nederlandsch-Indie\, (1914\, aflevering 002)""}\,""items"":null}",,uuid:91300fa8-6268-411a-8f67-8a5215abafb6,,,uuid:91300fa8-6268-411a-8f67-8a5215abafb6,"Tijdschrift van het Koninklijk Instituut van Ingenieurs. Afdeeling Nederlandsch-Indie, (1914, aflevering 002)",collection:koloniaal_erfgoed,,1754743710861492224,,2014-06-24T13:09:57.548Z,,
"",JournalIssue,Inzichten over vrachtauto-exploitatie in Ned.-Indië,,2014-09-10T07:59:15.255Z,,,"{""pid"":""uuid:b14acecf-faad-4383-960f-3b9799595bd4""\,""type"":""JournalIssue""\,""label"":""Inzichten over vrachtauto-exploitatie in Ned.-Indië""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""abstract"":""Van K. van der Zee\, directeur van de N.V. Blauwvriesveem: Voorgedragen ter alg. vergadering v\\/d N.I.W.V. op 25 juni 1928""\,""isPartOf"":{""pid"":""jn:7""\,""$"":""Publicatie van de Nederlandsch-Indische Wegenvereeniging""}\,""issue"":68\,""language"":""dut""\,""pages"":""1-48""\,""title"":""Inzichten over vrachtauto-exploitatie in Ned.-Indië""}\,""items"":null}",,uuid:b14acecf-faad-4383-960f-3b9799595bd4,,,uuid:b14acecf-faad-4383-960f-3b9799595bd4,Inzichten over vrachtauto-exploitatie in Ned.-Indië,collection:koloniaal_erfgoed,,1754743891508068352,,2014-07-07T09:34:27.709Z,,
"",JournalIssue,"De bouwkundig ambtenaar (year 1933\, bijvoegsel IBT\, issue 015)",,2015-02-25T08:51:10.557Z,,,"{""pid"":""uuid:1963a5fa-8012-4229-bfb7-3f50566768ef""\,""type"":""JournalIssue""\,""label"":""De bouwkundig ambtenaar (year 1933\, bijvoegsel IBT\, issue 015)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:19""\,""$"":""De bouwkundig ambtenaar""}\,""issue"":""015""\,""language"":""dut""\,""pages"":""1-4""\,""title"":""De bouwkundig ambtenaar (year 1933\, bijvoegsel IBT\, issue 015)""}\,""items"":null}",,uuid:1963a5fa-8012-4229-bfb7-3f50566768ef,,,uuid:1963a5fa-8012-4229-bfb7-3f50566768ef,"De bouwkundig ambtenaar (year 1933, bijvoegsel IBT, issue 015)",collection:koloniaal_erfgoed,,1754743953390829568,,2015-02-25T08:45:19.187Z,,
"",JournalIssue,Vrachtauto- en autobusexpoloitatie in den vreemde,,2014-09-10T07:58:15.335Z,,,"{""pid"":""uuid:7371d670-6375-4488-a9bc-2b26f8dd08dc""\,""type"":""JournalIssue""\,""label"":""Vrachtauto- en autobusexpoloitatie in den vreemde""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:7""\,""$"":""Publicatie van de Nederlandsch-Indische Wegenvereeniging""}\,""issue"":41\,""language"":""dut""\,""pages"":""1-58""\,""title"":""Vrachtauto- en autobusexpoloitatie in den vreemde""}\,""items"":null}",,uuid:7371d670-6375-4488-a9bc-2b26f8dd08dc,,,uuid:7371d670-6375-4488-a9bc-2b26f8dd08dc,Vrachtauto- en autobusexpoloitatie in den vreemde,collection:koloniaal_erfgoed,,1754744138067083264,,2014-07-04T10:42:16.720Z,,
"",JournalIssue,"Djawa (year 1923\, volume 003\, issue 003)",,2014-09-12T07:10:34.611Z,,,"{""pid"":""uuid:48ea875e-58d6-4781-94d7-3dfca7bf7070""\,""type"":""JournalIssue""\,""label"":""Djawa (year 1923\, volume 003\, issue 003)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:12""\,""$"":""Djawa""}\,""issue"":""003""\,""language"":""dut""\,""pages"":""95-149""\,""title"":""Djawa (year 1923\, volume 003\, issue 003)""\,""volume"":""003""}\,""items"":null}",,uuid:48ea875e-58d6-4781-94d7-3dfca7bf7070,,,uuid:48ea875e-58d6-4781-94d7-3dfca7bf7070,"Djawa (year 1923, volume 003, issue 003)",collection:koloniaal_erfgoed,,1754743715479420928,,2014-09-11T11:31:01.103Z,,
"",JournalIssue,"Locale Belangen (year 1928\, volume 015\, issue 010)",,2014-08-14T08:26:20.008Z,,,"{""pid"":""uuid:d14e245b-d3df-4a07-b6fe-fc42526a942f""\,""type"":""JournalIssue""\,""label"":""Locale Belangen (year 1928\, volume 015\, issue 010)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:8""\,""$"":""Locale Belangen""}\,""issue"":""010""\,""language"":""dut""\,""pages"":""495-532""\,""title"":""Locale Belangen (year 1928\, volume 015\, issue 010)""\,""volume"":""015""}\,""items"":null}",,uuid:d14e245b-d3df-4a07-b6fe-fc42526a942f,,,uuid:d14e245b-d3df-4a07-b6fe-fc42526a942f,"Locale Belangen (year 1928, volume 015, issue 010)",collection:koloniaal_erfgoed,,1754744036484186112,,2014-08-14T08:02:02.908Z,,
"",JournalIssue,"Indisch bouwkundig tijdschrift (year 1926\, volume 029\, issue 007)",,2014-10-14T08:53:41.164Z,,,"{""pid"":""uuid:6ab2b976-e66d-485c-b145-f4c49761a6ba""\,""type"":""JournalIssue""\,""label"":""Indisch bouwkundig tijdschrift (year 1926\, volume 029\, issue 007)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:9""\,""$"":""Indisch bouwkundig tijdschrift""}\,""issue"":""007""\,""language"":""dut""\,""pages"":""73-84""\,""title"":""Indisch bouwkundig tijdschrift (year 1926\, volume 029\, issue 007)""\,""volume"":""029""}\,""items"":null}",,uuid:6ab2b976-e66d-485c-b145-f4c49761a6ba,,,uuid:6ab2b976-e66d-485c-b145-f4c49761a6ba,"Indisch bouwkundig tijdschrift (year 1926, volume 029, issue 007)",collection:koloniaal_erfgoed,,1754744075577196544,,2014-10-14T08:41:47.783Z,,
"",JournalIssue,"De bouwkundig ambtenaar (year 1932\, bijvoegsel IBT\, issue 009)",,2015-02-17T14:57:10.427Z,,,"{""pid"":""uuid:ed173172-2566-4e6b-8a3a-eb9d7500eb5b""\,""type"":""JournalIssue""\,""label"":""De bouwkundig ambtenaar (year 1932\, bijvoegsel IBT\, issue 009)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""issue"":""009""\,""language"":""dut""\,""pages"":""1-4""\,""title"":""De bouwkundig ambtenaar (year 1932\, bijvoegsel IBT\, issue 009)""}\,""items"":null}",,uuid:ed173172-2566-4e6b-8a3a-eb9d7500eb5b,,,uuid:ed173172-2566-4e6b-8a3a-eb9d7500eb5b,"De bouwkundig ambtenaar (year 1932, bijvoegsel IBT, issue 009)",collection:koloniaal_erfgoed,,1754744107440275456,,2015-02-17T11:05:55.117Z,,
"",JournalIssue,"Locale Belangen (year 1938\, volume 025\, issue 008)",,2014-09-01T13:48:14.562Z,,,"{""pid"":""uuid:50cf0883-f418-466e-beb9-7d3ecd7429b8""\,""type"":""JournalIssue""\,""label"":""Locale Belangen (year 1938\, volume 025\, issue 008)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:8""\,""$"":""Locale Belangen""}\,""issue"":""008""\,""language"":""dut""\,""pages"":""113-128""\,""title"":""Locale Belangen (year 1938\, volume 025\, issue 008)""\,""volume"":""025""}\,""items"":null}",,uuid:50cf0883-f418-466e-beb9-7d3ecd7429b8,,,uuid:50cf0883-f418-466e-beb9-7d3ecd7429b8,"Locale Belangen (year 1938, volume 025, issue 008)",collection:koloniaal_erfgoed,,1754744165273436160,,2014-09-01T13:36:54.470Z,,
"",JournalIssue,Boetonasphalt No. 2 Boetonmateriaal voor oppervlakteasphalteering,,2014-09-10T07:56:51.161Z,,,"{""pid"":""uuid:0daf4dc7-b2b5-4e9c-ac6e-4a42299dc6c9""\,""type"":""JournalIssue""\,""label"":""Boetonasphalt No. 2 Boetonmateriaal voor oppervlakteasphalteering""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:7""\,""$"":""Publicatie van de Nederlandsch-Indische Wegenvereeniging""}\,""issue"":121\,""language"":""dut""\,""pages"":""1-22""\,""title"":""Boetonasphalt No. 2 Boetonmateriaal voor oppervlakteasphalteering""}\,""items"":null}",,uuid:0daf4dc7-b2b5-4e9c-ac6e-4a42299dc6c9,,,uuid:0daf4dc7-b2b5-4e9c-ac6e-4a42299dc6c9,Boetonasphalt No. 2 Boetonmateriaal voor oppervlakteasphalteering,collection:koloniaal_erfgoed,,1754744228568629248,,2014-07-14T12:00:26.595Z,,
"",JournalIssue,Notulen der 16de Algemeene Vergadering gehouden op 13 april 1940 in de Technische Hoogeschool te Bandoeng,,2014-09-10T07:59:02.215Z,,,"{""pid"":""uuid:a3b93e31-8f24-4a39-8067-c11419181b9b""\,""type"":""JournalIssue""\,""label"":""Notulen der 16de Algemeene Vergadering gehouden op 13 april 1940 in de Technische Hoogeschool te Bandoeng""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:7""\,""$"":""Publicatie van de Nederlandsch-Indische Wegenvereeniging""}\,""issue"":192\,""language"":""dut""\,""pages"":""1-12""\,""title"":""Notulen der 16de Algemeene Vergadering gehouden op 13 april 1940 in de Technische Hoogeschool te Bandoeng""}\,""items"":null}",,uuid:a3b93e31-8f24-4a39-8067-c11419181b9b,,,uuid:a3b93e31-8f24-4a39-8067-c11419181b9b,Notulen der 16de Algemeene Vergadering gehouden op 13 april 1940 in de Technische Hoogeschool te Bandoeng,collection:koloniaal_erfgoed,,1754744251132936192,,2014-07-17T08:57:30.777Z,,
"",JournalIssue,6de Internationale Wegencongres No. 5,,2014-10-16T06:39:51.322Z,,,"{""pid"":""uuid:ef0027cb-e7ab-4f46-954a-dc2b95695bdb""\,""type"":""JournalIssue""\,""label"":""6de Internationale Wegencongres No. 5""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""abstract"":""Prae-adviezen over wegaanleg in weinig ontwikkelde streken.""\,""isPartOf"":{""pid"":""jn:7""\,""$"":""Publicatie van de Nederlandsch-Indische Wegenvereeniging""}\,""issue"":103\,""language"":""dut""\,""pages"":""1-26""\,""title"":""6de Internationale Wegencongres No. 5""}\,""items"":null}",,uuid:ef0027cb-e7ab-4f46-954a-dc2b95695bdb,,,uuid:ef0027cb-e7ab-4f46-954a-dc2b95695bdb,6de Internationale Wegencongres No. 5,collection:koloniaal_erfgoed,,1754743897413648384,,2014-07-14T08:17:54.888Z,,
"",JournalIssue,"Locale Belangen (year 1925\, volume 012\, issue 024)",,2014-08-07T12:35:47.302Z,,,"{""pid"":""uuid:f77d1d28-69db-479e-b4a4-eb869df53ba7""\,""type"":""JournalIssue""\,""label"":""Locale Belangen (year 1925\, volume 012\, issue 024)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:8""\,""$"":""Locale Belangen""}\,""issue"":""024""\,""language"":""dut""\,""pages"":""891-935""\,""title"":""Locale Belangen (year 1925\, volume 012\, issue 024)""\,""volume"":""012""}\,""items"":null}",,uuid:f77d1d28-69db-479e-b4a4-eb869df53ba7,,,uuid:f77d1d28-69db-479e-b4a4-eb869df53ba7,"Locale Belangen (year 1925, volume 012, issue 024)",collection:koloniaal_erfgoed,,1754743910314278912,,2014-08-07T12:09:45.773Z,,
"",JournalIssue,"Locale Belangen (year 1929\, volume 016\, issue 010)",,2014-08-15T11:20:57.941Z,,,"{""pid"":""uuid:88d9b1f2-6e5f-4223-9911-ffcc94d2e813""\,""type"":""JournalIssue""\,""label"":""Locale Belangen (year 1929\, volume 016\, issue 010)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:8""\,""$"":""Locale Belangen""}\,""issue"":""010""\,""language"":""dut""\,""pages"":""467-512""\,""title"":""Locale Belangen (year 1929\, volume 016\, issue 010)""\,""volume"":""016""}\,""items"":null}",,uuid:88d9b1f2-6e5f-4223-9911-ffcc94d2e813,,,uuid:88d9b1f2-6e5f-4223-9911-ffcc94d2e813,"Locale Belangen (year 1929, volume 016, issue 010)",collection:koloniaal_erfgoed,,1754743695247147008,,2014-08-15T09:47:26.572Z,,
"",JournalIssue,"Indisch bouwkundig tijdschrift (year 1923\, volume 026\, issue 018)",,2014-10-28T08:31:15.087Z,,,"{""pid"":""uuid:fbd8b370-8bd1-4542-ac42-66572eea6825""\,""type"":""JournalIssue""\,""label"":""Indisch bouwkundig tijdschrift (year 1923\, volume 026\, issue 018)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:9""\,""$"":""Indisch bouwkundig tijdschrift""}\,""issue"":18\,""language"":""dut""\,""pages"":""1-16""\,""title"":""Indisch bouwkundig tijdschrift (year 1923\, volume 026\, issue 018)""\,""volume"":26}\,""items"":null}",,uuid:fbd8b370-8bd1-4542-ac42-66572eea6825,,,uuid:fbd8b370-8bd1-4542-ac42-66572eea6825,"Indisch bouwkundig tijdschrift (year 1923, volume 026, issue 018)",collection:koloniaal_erfgoed,,1754743725931626496,,2014-10-28T08:12:17.247Z,,
"",JournalIssue,"Indisch bouwkundig tijdschrift (year 1932\, volume 035\, issue 013)",,2014-09-09T11:16:35.739Z,,,"{""pid"":""uuid:f272d984-9159-4e7e-b3e8-dc969ef1103b""\,""type"":""JournalIssue""\,""label"":""Indisch bouwkundig tijdschrift (year 1932\, volume 035\, issue 013)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:9""\,""$"":""Indisch bouwkundig tijdschrift""}\,""issue"":""013""\,""language"":""dut""\,""pages"":""131-138""\,""title"":""Indisch bouwkundig tijdschrift (year 1932\, volume 035\, issue 013)""\,""volume"":""035""}\,""items"":null}",,uuid:f272d984-9159-4e7e-b3e8-dc969ef1103b,,,uuid:f272d984-9159-4e7e-b3e8-dc969ef1103b,"Indisch bouwkundig tijdschrift (year 1932, volume 035, issue 013)",collection:koloniaal_erfgoed,,1754743706677673984,,2014-09-09T11:06:06.329Z,,
"",JournalIssue,"Mooi Bandoeng (year 1937\, volume 005\, issue 003)",,2015-03-12T13:07:41.002Z,,,"{""pid"":""uuid:dc4f7c5e-de43-468e-b5c3-265a8fb7422b""\,""type"":""JournalIssue""\,""label"":""Mooi Bandoeng (year 1937\, volume 005\, issue 003)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:20""\,""$"":""Mooi Bandoeng""}\,""issue"":""003""\,""language"":""dut""\,""pages"":""29-40""\,""title"":""Mooi Bandoeng (year 1937\, volume 005\, issue 003)""\,""volume"":""005""}\,""items"":null}",,uuid:dc4f7c5e-de43-468e-b5c3-265a8fb7422b,,,uuid:dc4f7c5e-de43-468e-b5c3-265a8fb7422b,"Mooi Bandoeng (year 1937, volume 005, issue 003)",collection:koloniaal_erfgoed,,1754743958527803392,,2015-03-12T12:49:36.185Z,,
"",JournalIssue,Verslag over 1929,,2014-09-10T07:59:51.451Z,,,"{""pid"":""uuid:d0b621af-208e-4f2c-813e-0c562b8bd8f7""\,""type"":""JournalIssue""\,""label"":""Verslag over 1929""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:7""\,""$"":""Publicatie van de Nederlandsch-Indische Wegenvereeniging""}\,""issue"":90\,""language"":""dut""\,""pages"":""1-58""\,""title"":""Verslag over 1929""}\,""items"":null}",,uuid:d0b621af-208e-4f2c-813e-0c562b8bd8f7,,,uuid:d0b621af-208e-4f2c-813e-0c562b8bd8f7,Verslag over 1929,collection:koloniaal_erfgoed,,1754744064376307712,,2014-07-10T08:37:17.702Z,,
"",JournalIssue,"Locale Belangen (year 1916\, volume 003\, issue 019)",,2014-09-10T12:32:08.238Z,,,"{""pid"":""uuid:58dd6b99-0456-413d-a5e6-34522ac66b66""\,""type"":""JournalIssue""\,""label"":""Locale Belangen (year 1916\, volume 003\, issue 019)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:8""\,""$"":""Locale Belangen""}\,""issue"":""019""\,""language"":""dut""\,""pages"":""557-586""\,""title"":""Locale Belangen (year 1916\, volume 003\, issue 019)""\,""volume"":""003""}\,""items"":null}",,uuid:58dd6b99-0456-413d-a5e6-34522ac66b66,,,uuid:58dd6b99-0456-413d-a5e6-34522ac66b66,"Locale Belangen (year 1916, volume 003, issue 019)",collection:koloniaal_erfgoed,,1754744066476605440,,2014-07-17T12:55:33.580Z,,
"",JournalIssue,"Nederlandsch-Indie\, oud en nieuw (1923\, volume 008\, nummer 007)",,2014-07-29T08:03:19.325Z,,,"{""pid"":""uuid:bf6aaff4-3bd9-445f-9444-ee884c6ec10c""\,""type"":""JournalIssue""\,""label"":""Nederlandsch-Indie\, oud en nieuw (year 1923\, volume 008\, issue 007)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:5""\,""$"":""Nederlandsch-Indie\, oud en nieuw""}\,""issue"":7\,""language"":""dut""\,""pages"":""1-32""\,""title"":""Nederlandsch-Indie\, oud en nieuw (1923\, volume 008\, nummer 007)""\,""volume"":8}\,""items"":null}",,uuid:bf6aaff4-3bd9-445f-9444-ee884c6ec10c,,,uuid:bf6aaff4-3bd9-445f-9444-ee884c6ec10c,"Nederlandsch-Indie, oud en nieuw (year 1923, volume 008, issue 007)",collection:koloniaal_erfgoed,,1754744152188256256,,2014-07-24T09:50:47.222Z,,
"",JournalIssue,"Koloniaal tijdschrift (year 1932\, volume 021)",,2015-05-22T07:40:34.723Z,,,"{""pid"":""uuid:497c20b9-e09c-4397-b89f-26444f579813""\,""type"":""JournalIssue""\,""label"":""Koloniaal tijdschrift (year 1932\, volume 021)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:10""\,""$"":""Koloniaal tijdschrift""}\,""language"":""dut""\,""pages"":""1-632""\,""title"":""Koloniaal tijdschrift (year 1932\, volume 021)""\,""volume"":21}\,""items"":null}",,uuid:497c20b9-e09c-4397-b89f-26444f579813,,,uuid:497c20b9-e09c-4397-b89f-26444f579813,"Koloniaal tijdschrift (year 1932, volume 021)",collection:koloniaal_erfgoed,,1754743804547563520,,2015-05-20T08:44:32.326Z,,
"",JournalIssue,"Locale Belangen (year 1930\, volume 017\, issue 004)",,2014-08-18T10:50:11.258Z,,,"{""pid"":""uuid:93a7bc46-7a17-4081-ba9d-e45d66b2ac49""\,""type"":""JournalIssue""\,""label"":""Locale Belangen (year 1930\, volume 017\, issue 004)""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:8""\,""$"":""Locale Belangen""}\,""issue"":""004""\,""language"":""dut""\,""pages"":""167-212""\,""title"":""Locale Belangen (year 1930\, volume 017\, issue 004)""\,""volume"":""017""}\,""items"":null}",,uuid:93a7bc46-7a17-4081-ba9d-e45d66b2ac49,,,uuid:93a7bc46-7a17-4081-ba9d-e45d66b2ac49,"Locale Belangen (year 1930, volume 017, issue 004)",collection:koloniaal_erfgoed,,1754744040644935680,,2014-08-18T10:22:10.831Z,,
"",JournalIssue,"De Ingenieur in Nederlandsch-Indie\, year 1941\, volume 008\, issue 007",,2015-02-23T09:58:43.564Z,,,"{""pid"":""uuid:8fa04e22-3b5f-44e1-8679-4e4594d36e6c""\,""type"":""JournalIssue""\,""label"":""De Ingenieur in Nederlandsch-Indie\, year 1941\, volume 008\, issue 007""\,""datastream-ID"":[""PDF""\,""TN""]\,""meta"":{""isPartOf"":{""pid"":""jn:15""\,""$"":""De Ingenieur in Nederlandsch-Indie""}\,""issue"":7\,""language"":""dut""\,""pages"":""1-56""\,""title"":""De Ingenieur in Nederlandsch-Indie\, year 1941\, volume 008\, issue 007""\,""volume"":8}\,""items"":null}",,uuid:8fa04e22-3b5f-44e1-8679-4e4594d36e6c,,,uuid:8fa04e22-3b5f-44e1-8679-4e4594d36e6c,"De Ingenieur in Nederlandsch-Indie, year 1941, volume 008, issue 007",collection:koloniaal_erfgoed,,1754744208726425600,,2015-02-23T09:02:11.624Z,,
