date,type,title,f_concept,recordModified,latLong,f_location,json,f_place,id,place,RELS_EXT_isSequenceNumber_literal_ms,PID,label,collection,text_nodes_HOCR_hlt,_version_,name,recordCreated,location,RELS_EXT_isMemberOf_uri_ms
"",Organization,,"engineers,architectenbureau",2014-07-02T11:30:02.357Z,,,"{""pid"":""po:24""\,""type"":""Organization""\,""label"":""Algemeen Ingenieurs- en Architecten Bureau (Jakarta)""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":[{""pid"":""aat:300025063""\,""$"":""engineers""}\,{""pid"":""aat:900027065""\,""$"":""architectenbureau""}]\,""name"":[""A.I.A.""\,""A.I.A.-bureau\, Jakarta""]\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""prefName"":""Algemeen Ingenieurs- en Architecten Bureau (Jakarta)""}\,""items"":{""Building"":[{""role"":""has architect""\,""pid"":""bt:357""\,""label"":""Rathkamp & Co Apotheek Soerabaja""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1930}\,{""role"":""has architect""\,""pid"":""bt:370""\,""label"":""Kantoorgebouw NILLMIJ Medan""\,""place"":{""pid"":""gn:1214520""\,""$"":""Medan""}}\,{""role"":""has architect""\,""pid"":""bt:376""\,""label"":""Nederlands-Indische Veeartsenschool""\,""place"":{""pid"":""gn:1648473""\,""$"":""Bogor""}}]\,""Image"":[{""role"":""has architect""\,""pid"":""uuid:004200d2-385c-4e6d-90e3-fdd7d147aa15""\,""label"":""Veeartsenschool (Afd. Anatomie en Fysiologie)\, Indonesië""\,""date"":1936}\,{""role"":""has architect""\,""pid"":""uuid:09ac08ca-22c5-4084-9fef-e777cfca7109""\,""label"":""Veeartsenschool (operatiekamer)\, Indonesië""\,""date"":1936}\,{""role"":""has architect""\,""pid"":""uuid:16bfc589-5732-4659-bd77-c53915327261""\,""label"":""Veeartsenschool (Afd. Veeteelt)\, Indonesië""\,""date"":1936}\,{""role"":""has architect""\,""pid"":""uuid:3fe2bcae-f271-41b4-90f1-2a7511027ce5""\,""label"":""Veeartsenschool (Afd. Infectiezieketen)\, Indonesië""\,""date"":1936}\,{""role"":""has architect""\,""pid"":""uuid:516ea326-452b-4fe0-842b-348121f058d2""\,""label"":""Luchtfoto van de Nederlands-Indische Veeartsenschool en het Theeproefstation\, Buitenzorg""}\,{""role"":""has architect""\,""pid"":""uuid:5a80376a-89dc-4a4a-b72c-951f0cd0912f""\,""label"":""Veeartsenijschool te Buitenzorg""\,""date"":""1900-1940""}\,{""role"":""has architect""\,""pid"":""uuid:743ec89b-8cf1-4dfa-827c-f397a0ddddd9""\,""label"":""Veeartsenschool (Lees- en vergaderzaal)\, Indonesië""\,""date"":1936}\,{""role"":""has architect""\,""pid"":""uuid:7ff664d9-ee7b-4427-bd4c-59cd93bdbb44""\,""label"":""Veeartsenijkundige school (Laboratorium)\, Indonesië""\,""date"":1936}\,{""role"":""has architect""\,""pid"":""uuid:a1609fd2-5a17-43fb-914c-f6b40e9708a9""\,""label"":""Veeartsenijkundige school (Pathologische Anatomie)\, Indonesië""\,""date"":1936}\,{""role"":""has architect""\,""pid"":""uuid:a77e6690-f483-401c-8918-a24cb53818d3""\,""label"":""Hondenhokken van het Veeartsenijkundig Laboratorium te Buitenzorg""\,""date"":""1900-1940""}\,{""role"":""has architect""\,""pid"":""uuid:a7c62c1b-c022-4f7d-a61a-59c7e79e723d""\,""label"":""Leeszaal van het Veeartsenijkundig Laboratorium te Buitenzorg""\,""date"":""1900-1940""}\,{""role"":""has architect""\,""pid"":""uuid:cb7a2fec-f2b2-4322-9fe7-208cc4497f1e""\,""label"":""Luchtfoto van Batavia met de Javasche Bank\, de Factorij van de NHM\, het spoorwegstation Kota en de Chinese wijk""\,""date"":""1933-1935""}\,{""role"":""has architect""\,""pid"":""uuid:cf5d81b0-5974-457a-9476-23d4443de36d""\,""label"":""Het veeartsenijkundig Laboratorium\, Buitenzorg""\,""date"":""1900-1940""}\,{""role"":""has architect""\,""pid"":""uuid:cfcb7e79-f5f8-4131-849a-2079da8d307a""\,""label"":""Het gebouw waarin de operatiekamer is gevestigd van de Veeartsenijschool""\,""date"":1936}]\,""Person"":[{""role"":""worked at""\,""pid"":""po:111""\,""label"":""Asselbergs\, F.B.H.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:132""\,""label"":""Burhoven Jaspers\, N.E.""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:150""\,""label"":""Essen\, H. von""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:156""\,""label"":""Ghijsels\, F.J.L.""\,""place"":{""pid"":""gn:7666512""\,""$"":""Tulung Agung""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:166""\,""label"":""Hes\, H.A.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:181""\,""label"":""Kok\, Th.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}]}}",Jakarta,po:24,"Jakarta,Jakarta",,po:24,Algemeen Ingenieurs- en Architecten Bureau (Jakarta),collection:koloniaal_erfgoed,,1754743425085734912,"A.I.A.,A.I.A.-bureau\, Jakarta,Algemeen Ingenieurs- en Architecten Bureau (Jakarta)",2013-11-20T14:20:21.270Z,,
"",Organization,,architectenbureau,2014-06-16T09:50:02.814Z,,,"{""pid"":""po:284""\,""type"":""Organization""\,""label"":""J.M. Groenewegen\\/bureau Associatie""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:900027065""\,""$"":""architectenbureau""}\,""name"":""J.M. Groenewegen\\/architectenbureau F. Silaban""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""prefName"":""J.M. Groenewegen\\/bureau Associatie""}\,""items"":null}",Jakarta,po:284,"Jakarta,Jakarta",,po:284,J.M. Groenewegen/bureau Associatie,collection:koloniaal_erfgoed,,1754743425213661184,"J.M. Groenewegen/architectenbureau F. Silaban,J.M. Groenewegen/bureau Associatie",2014-06-16T09:48:37.149Z,,
"",Organization,,polytechnics,2014-09-04T15:58:32.398Z,,,"{""pid"":""po:72""\,""type"":""Organization""\,""label"":""Technische Hogeschool""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300006616""\,""$"":""polytechnics""}\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""prefName"":""Technische Hogeschool""}\,""items"":null}",Bandung,po:72,Bandung,,po:72,Technische Hogeschool,collection:koloniaal_erfgoed,,1754751830301081600,Technische Hogeschool,2013-11-26T09:40:43.581Z,,
"",Organization,,"contractors,architectenbureau",2014-06-16T11:20:02.587Z,,,"{""pid"":""po:287""\,""type"":""Organization""\,""label"":""Ooiman en Van Leeuwen aannemers-architecten""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":[{""pid"":""aat:300025052""\,""$"":""contractors""}\,{""pid"":""aat:900027065""\,""$"":""architectenbureau""}]\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}\,""prefName"":""Ooiman en Van Leeuwen aannemers-architecten""}\,""items"":null}",Semarang,po:287,Semarang,,po:287,Ooiman en Van Leeuwen aannemers-architecten,collection:koloniaal_erfgoed,,1754751911274217472,Ooiman en Van Leeuwen aannemers-architecten,2014-06-16T11:18:53.472Z,,
"",Organization,,architectenbureau,2014-06-16T10:00:05.598Z,,,"{""pid"":""po:43""\,""type"":""Organization""\,""label"":""Bureau van B.J. Ouëndag""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:900027065""\,""$"":""architectenbureau""}\,""name"":""Bureau van B.J. Quendag""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""prefName"":""Bureau van B.J. Ouëndag""}\,""items"":{""Person"":[{""role"":""worked at""\,""pid"":""po:135""\,""label"":""Citroen\, C.""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:178""\,""label"":""Klinkhamer\, J.F.""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:190""\,""label"":""Liem\, B.T.""\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}]}}",Amsterdam,po:43,Amsterdam,,po:43,Bureau van B.J. Ouëndag,collection:koloniaal_erfgoed,,1754752068629823488,"Bureau van B.J. Quendag,Bureau van B.J. Ouëndag",2013-11-25T09:42:26.997Z,,
"",Organization,,architectenbureau,2014-06-13T14:30:02.576Z,,,"{""pid"":""po:53""\,""type"":""Organization""\,""label"":""Architectenbureau Ed. Cuypers en Hulswit te Weltevreden""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:900027065""\,""$"":""architectenbureau""}\,""name"":""Architectenbureau Hulswit te Weltevreden & Ed. Cuypers te Amsterdam""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""prefName"":""Architectenbureau Ed. Cuypers en Hulswit te Weltevreden""}\,""items"":{""Person"":[{""role"":""worked at""\,""pid"":""po:137""\,""label"":""Cuypers\, E.H.G.H.""\,""place"":{""pid"":""gn:2748000""\,""$"":""Roermond""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:172""\,""label"":""Hulswit\, M.J.""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}]}}",Jakarta,po:53,"Jakarta,Jakarta",,po:53,Architectenbureau Ed. Cuypers en Hulswit te Weltevreden,collection:koloniaal_erfgoed,,1754752431655223296,"Architectenbureau Hulswit te Weltevreden & Ed. Cuypers te Amsterdam,Architectenbureau Ed. Cuypers en Hulswit te Weltevreden",2013-11-25T11:33:24.109Z,,
"",Organization,,"engineers,architectenbureau",2014-07-16T16:15:04.604Z,,,"{""pid"":""po:59""\,""type"":""Organization""\,""label"":""N.V. Architecten-Ingenieursbureau Hulswit en Fermont te Weltevreden en Ed. Cuypers te Amsterdam""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":[{""pid"":""aat:300025063""\,""$"":""engineers""}\,{""pid"":""aat:900027065""\,""$"":""architectenbureau""}]\,""name"":""N.V. Architecten en Ingenieursbureau Hulswit en Fermont te Weltevreden en Ed. Cuypers te Amsterdam""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""prefName"":""N.V. Architecten-Ingenieursbureau Hulswit en Fermont te Weltevreden en Ed. Cuypers te Amsterdam""}\,""items"":{""Book"":{""role"":""has architect""\,""pid"":""uuid:52d3c733-7c13-49a6-be8d-f947a82f0a4b""\,""label"":""Het nieuwe kantoorgebouw der Handelsvereeniging \\""Amsterdam\\"" aan het Komedieplein te Soerabaia gebouwd in de jaren 1921-1925""\,""date"":1925}\,""Building"":[{""role"":""has architect""\,""pid"":""bt:349""\,""label"":""Bankgebouw Chartered Bank of India\, Australia & China Batavia""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1920}\,{""role"":""has architect""\,""pid"":""bt:350""\,""label"":""Bankgebouw Javasche Bank Bandjermasin""\,""place"":{""pid"":""gn:1650213""\,""$"":""Banjarmasin""}}\,{""role"":""has architect""\,""pid"":""bt:351""\,""label"":""Bankgebouw Javasche Bank Soerabaja""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}}\,{""role"":""has architect""\,""pid"":""bt:354""\,""label"":""Bankgebouw Javasche Bank Bandoeng""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}}\,{""role"":""has architect""\,""pid"":""bt:356""\,""label"":""Rathkamp & Co Apotheek Batavia""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1913}\,{""role"":""has architect""\,""pid"":""bt:362""\,""label"":""Kantoorgebouw WEVA Batavia""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1920}\,{""role"":""has architect""\,""pid"":""bt:367""\,""label"":""Kantoorgebouw ESCOMPTO Medan""\,""place"":{""pid"":""gn:1214520""\,""$"":""Medan""}}\,{""role"":""has architect""\,""pid"":""bt:368""\,""label"":""Kantoorgebouw ESCOMPTO Batavia""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1920}\,{""role"":""has architect""\,""pid"":""bt:369""\,""label"":""Kantoorgebouw ESCOMPTO Weltevreden""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1934}\,{""role"":""has architect""\,""pid"":""bt:371""\,""label"":""Kantoorgebouw INTERNATIO Batavia""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1921}\,{""role"":""has architect""\,""pid"":""bt:372""\,""label"":""Kantoorgebouw Firma Lindeteves-Stokvis Soerabaja""\,""date"":1930}\,{""role"":""has architect""\,""pid"":""bt:373""\,""label"":""Kantoorgebouw NHM Medan""\,""place"":{""pid"":""gn:1214520""\,""$"":""Medan""}\,""date"":1930}\,{""role"":""has architect""\,""pid"":""bt:375""\,""label"":""Kantoorgebouw NHM Weltevreden""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}}\,{""role"":""has architect""\,""pid"":""bt:409""\,""label"":""Bankgebouw Javasche Bank Padang""\,""place"":{""pid"":""gn:1633419""\,""$"":""Padang""}}\,{""role"":""has architect""\,""pid"":""bt:494""\,""label"":""HBS Bandoeng""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}}]\,""Image"":[{""role"":""has architect""\,""pid"":""uuid:6a5946d4-0843-411e-b964-cc46c7faa277""\,""label"":""Batavia (Oude stad)\, luchtfoto van het stadhuis en omgeving""\,""date"":""1900-1940""}\,{""role"":""has architect""\,""pid"":""uuid:7fbcfdd8-6973-4a01-82bf-3f9a71b003f1""\,""label"":""Auto's passeren elkaar voor het kantoor van Rathkamp & Co Apothekers in de Rijswijkstraat\, Batavia""\,""date"":""ca.""}\,{""role"":""has architect""\,""pid"":""uuid:cb7a2fec-f2b2-4322-9fe7-208cc4497f1e""\,""label"":""Luchtfoto van Batavia met de Javasche Bank\, de Factorij van de NHM\, het spoorwegstation Kota en de Chinese wijk""\,""date"":""1933-1935""}]\,""Person"":[{""role"":""worked at""\,""pid"":""po:130""\,""label"":""Bruyn\, J. de""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:137""\,""label"":""Cuypers\, E.H.G.H.""\,""place"":{""pid"":""gn:2748000""\,""$"":""Roermond""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:152""\,""label"":""Fermont\, A.A.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}]}}",Amsterdam,po:59,Amsterdam,,po:59,N.V. Architecten-Ingenieursbureau Hulswit en Fermont te Weltevreden en Ed. Cuypers te Amsterdam,collection:koloniaal_erfgoed,,1754754819211395072,"N.V. Architecten en Ingenieursbureau Hulswit en Fermont te Weltevreden en Ed. Cuypers te Amsterdam,N.V. Architecten-Ingenieursbureau Hulswit en Fermont te Weltevreden en Ed. Cuypers te Amsterdam",2013-11-25T13:38:56.646Z,,
"",Organization,,contractors,2014-06-16T11:30:03.412Z,,,"{""pid"":""po:90""\,""type"":""Organization""\,""label"":""Semarangsche aannemingsmij (filiaal Surabaya)""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300025052""\,""$"":""contractors""}\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""prefName"":""Semarangsche aannemingsmij (filiaal Surabaya)""}\,""items"":{""Person"":{""role"":""worked at""\,""pid"":""po:247""\,""label"":""Steenstra Toussaint\, D.J.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",Surabaya,po:90,Surabaya,,po:90,Semarangsche aannemingsmij (filiaal Surabaya),collection:koloniaal_erfgoed,,1754756367027011584,Semarangsche aannemingsmij (filiaal Surabaya),2013-11-27T13:52:32.678Z,,
"",Organization,,schools (organizations),2014-06-16T14:20:03.100Z,,,"{""pid"":""po:75""\,""type"":""Organization""\,""label"":""Technische school Doetinchem""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}\,""place"":{""pid"":""gn:2756767""\,""$"":""Doetinchem""}\,""prefName"":""Technische school Doetinchem""}\,""items"":{""Person"":{""role"":""student at""\,""pid"":""po:116""\,""label"":""Bel\, G.J.""\,""place"":{""pid"":""gn:2743963""\,""$"":""Zelhem""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",Doetinchem,po:75,Doetinchem,,po:75,Technische school Doetinchem,collection:koloniaal_erfgoed,,1754757117056647168,Technische school Doetinchem,2013-11-26T09:44:40.113Z,,
"",Organization,,"polytechnics,universities",2014-08-22T13:10:02.901Z,,,"{""pid"":""po:79""\,""type"":""Organization""\,""label"":""Technische Hogeschool Bandung""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":[{""pid"":""aat:300006616""\,""$"":""polytechnics""}\,{""pid"":""aat:300006617""\,""$"":""universities""}]\,""name"":""Technical College of Bandung""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""prefName"":""Technische Hogeschool Bandung""}\,""items"":{""Person"":[{""role"":""student at""\,""pid"":""po:110""\,""label"":""Anwari""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:114""\,""label"":""Baumgartner\, R.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:147""\,""label"":""Eb\, W.J. van der""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:165""\,""label"":""Hendriks\, G.""\,""place"":{""pid"":""gn:2753106""\,""$"":""Kampen""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:170""\,""label"":""Horn\, H.F.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:174""\,""label"":""Jiskoot\, J.J.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:181""\,""label"":""Kok\, Th.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:186""\,""label"":""Kühr\, E.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:213""\,""label"":""Nix\, C.T.""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:232""\,""label"":""Roosseno\, R.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:238""\,""label"":""Schoemaker\, R.L.A.""\,""place"":{""pid"":""gn:2748000""\,""$"":""Roermond""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:251""\,""label"":""Sukarno\, A.""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:253""\,""label"":""Thijsse\, J.P.""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:255""\,""label"":""Tijen\, W. van""\,""place"":{""pid"":""gn:2744171""\,""$"":""Wormerveer""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:265""\,""label"":""Vrijburg\, G.S.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}]}}",Bandung,po:79,Bandung,,po:79,Technische Hogeschool Bandung,collection:koloniaal_erfgoed,,1754756915724812288,"Technical College of Bandung,Technische Hogeschool Bandung",2013-11-26T09:50:08.400Z,,
"",Organization,,architectenbureau,2014-06-16T10:00:05.723Z,,,"{""pid"":""po:44""\,""type"":""Organization""\,""label"":""Bureau van Posthumus Meyes""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:900027065""\,""$"":""architectenbureau""}\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""prefName"":""Bureau van Posthumus Meyes""}\,""items"":{""Person"":{""role"":""worked at""\,""pid"":""po:198""\,""label"":""Maclaine Pont\, H.""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",Amsterdam,po:44,Amsterdam,,po:44,Bureau van Posthumus Meyes,collection:koloniaal_erfgoed,,1754757242078363648,Bureau van Posthumus Meyes,2013-11-25T09:43:36.056Z,,
"",Organization,,"academies (organizations),schools (organizations)",2014-06-16T12:20:02.474Z,,,"{""pid"":""po:63""\,""type"":""Organization""\,""label"":""Academie van Beeldende Kunsten""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]\,""place"":{""pid"":""gn:2755251""\,""$"":""Groningen""}\,""prefName"":""Academie van Beeldende Kunsten""}\,""items"":{""Person"":{""role"":""student at""\,""pid"":""po:165""\,""label"":""Hendriks\, G.""\,""place"":{""pid"":""gn:2753106""\,""$"":""Kampen""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",Groningen,po:63,Groningen,,po:63,Academie van Beeldende Kunsten,collection:koloniaal_erfgoed,,1754757307805204480,Academie van Beeldende Kunsten,2013-11-25T14:10:29.511Z,,
"",Organization,,"academies (organizations),schools (organizations)",2014-08-20T14:10:01.856Z,,,"{""pid"":""po:1""\,""type"":""Organization""\,""label"":""Koninklijke Militaire Academie""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]\,""name"":[""KMA""\,""Royal Military Academy""]\,""place"":{""pid"":""gn:2758401""\,""$"":""Breda""}\,""prefName"":""Koninklijke Militaire Academie""}\,""items"":{""Person"":[{""role"":""student at""\,""pid"":""po:238""\,""label"":""Schoemaker\, R.L.A.""\,""place"":{""pid"":""gn:2748000""\,""$"":""Roermond""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:274""\,""label"":""Wolff Schoemaker\, C.P.""\,""place"":{""pid"":""gn:1650102""\,""$"":""Banyubiru""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""student at""\,""pid"":""po:277""\,""label"":""Dudok\, W.M.""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}]}}",Breda,po:1,"Breda,Bréda",,po:1,Koninklijke Militaire Academie,collection:koloniaal_erfgoed,,1754753163549736960,"KMA,Royal Military Academy,Koninklijke Militaire Academie",2013-10-23T14:10:27.412Z,,
"",Organization,,engineers,2014-06-16T10:00:06.200Z,,,"{""pid"":""po:84""\,""type"":""Organization""\,""label"":""Ingenieursbureau F.H. Bakker""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300025063""\,""$"":""engineers""}\,""prefName"":""Ingenieursbureau F.H. Bakker""}\,""items"":{""Person"":{""role"":""worked at""\,""pid"":""po:112""\,""label"":""Bakker\, F.H.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",,po:84,,,po:84,Ingenieursbureau F.H. Bakker,collection:koloniaal_erfgoed,,1754755210440343552,Ingenieursbureau F.H. Bakker,2013-11-27T13:37:37.123Z,,
"",Organization,,"academies (organizations),schools (organizations)",2014-06-16T12:20:02.614Z,,,"{""pid"":""po:64""\,""type"":""Organization""\,""label"":""Academie van Bouwkunst""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":[{""pid"":""aat:300007089""\,""$"":""academies (organizations)""}\,{""pid"":""aat:300266108""\,""$"":""schools (organizations)""}]\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""prefName"":""Academie van Bouwkunst""}\,""items"":null}",Amsterdam,po:64,Amsterdam,,po:64,Academie van Bouwkunst,collection:koloniaal_erfgoed,,1754753351328727040,Academie van Bouwkunst,2013-11-25T14:11:48.944Z,,
"",Organization,,engineers,2014-06-16T11:20:02.841Z,,,"{""pid"":""po:95""\,""type"":""Organization""\,""label"":""Ingenieursbureau Selle en de Bruyn""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300025063""\,""$"":""engineers""}\,""name"":""Ingenieurs- en aannemingsbedrijf Selle & De Bruyn""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""prefName"":""Ingenieursbureau Selle en de Bruyn""}\,""items"":{""Person"":[{""role"":""worked at""\,""pid"":""po:131""\,""label"":""Bruyn\, de""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:239""\,""label"":""Schouten\, A.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""worked at""\,""pid"":""po:240""\,""label"":""Selle\, W.""\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}]}}",Jakarta,po:95,"Jakarta,Jakarta",,po:95,Ingenieursbureau Selle en de Bruyn,collection:koloniaal_erfgoed,,1754753237015068672,"Ingenieurs- en aannemingsbedrijf Selle & De Bruyn,Ingenieursbureau Selle en de Bruyn",2013-11-27T14:06:17.668Z,,
